Date,CSI300,CSI300_SP_FV_SPMO,CSI300_SP_FV_SPMO_Net,CSI300_TR,CSI300_SP_FV_SPMO_TR,CSI300_SP_FV_SPMO_TR_Net
2014-10-22,249.988630,219.859851,207.500912,284.271728,245.572646,231.760459
2014-10-23,247.642377,218.649219,206.358333,281.603046,244.220429,230.484298
2014-10-24,247.101809,219.024068,206.712111,280.993558,244.639117,230.879437
2014-10-27,244.840310,216.506285,204.335860,278.422885,241.826878,228.225371
2014-10-28,249.782946,220.419644,208.029238,284.043042,246.197907,232.350553
2014-10-29,253.372610,223.964659,211.374977,288.125696,250.157514,236.087453
2014-10-30,255.186563,226.298740,213.577853,290.186930,252.764568,238.547873
2014-10-31,259.258915,229.799775,216.882085,294.817817,256.675052,242.238413
2014-11-03,259.695090,229.478292,216.578674,295.313984,256.315972,241.899529
2014-11-04,259.759173,227.836981,215.029625,295.387490,254.482708,240.169376
2014-11-05,258.754522,227.407865,214.624631,294.262437,254.003406,239.717033
2014-11-06,259.025323,228.191193,215.363926,294.570755,254.878345,240.542761
2014-11-07,258.620155,228.156070,215.330778,294.110320,254.839115,240.505737
2014-11-10,265.191731,233.796904,220.654524,301.583445,261.139649,246.451899
2014-11-11,264.455814,232.917695,219.824738,300.746292,260.157615,245.525100
2014-11-12,268.146770,236.406367,223.117303,304.943288,264.054292,249.202608
2014-11-13,266.640827,235.481776,222.244686,303.235291,263.021569,248.227971
2014-11-14,266.779328,235.636216,222.390444,303.392513,263.194071,248.390770
2014-11-17,265.333333,234.935749,221.729352,301.747813,262.411683,247.652388
2014-11-18,262.679070,234.462106,221.282334,298.728956,261.882647,247.153107
2014-11-19,262.244961,233.673052,220.537635,298.235853,261.001313,246.321344
2014-11-20,262.232558,234.372858,221.198103,298.221560,261.782962,247.059029
2014-11-21,267.024289,237.808502,224.440619,303.670202,265.620406,250.680637
2014-11-24,273.825323,243.466207,229.780289,311.405703,271.939785,256.644584
2014-11-25,277.577261,246.279358,232.435305,315.672122,275.081937,259.610006
2014-11-26,281.449096,249.536582,235.509431,320.075344,278.720095,263.043536
2014-11-27,284.701809,251.336913,237.208560,323.775153,280.730976,264.941316
2014-11-28,290.317313,256.321021,241.912498,330.160999,286.297981,270.195206
2014-12-01,291.453230,256.175731,241.775375,331.453482,286.135699,270.042051
2014-12-02,302.216021,266.707834,251.715439,343.692254,297.899540,281.144238
2014-12-03,306.723514,269.512987,254.362906,348.818287,301.032758,284.101227
2014-12-04,320.863049,282.024337,266.170958,364.898776,315.007321,297.289794
2014-12-05,322.986047,284.515253,268.521853,367.312228,317.789552,299.915539
2014-12-08,336.214987,295.873917,279.242014,382.357505,330.476621,311.889026
2014-12-09,321.127649,276.870061,261.306419,365.199947,309.250248,291.856527
2014-12-10,332.976744,286.575591,270.466374,378.675052,320.090848,302.087399
2014-12-11,328.993282,282.651506,266.762873,374.145236,315.707838,297.950911
2014-12-12,330.049612,282.964645,267.058409,375.345836,316.057599,298.280999
2014-12-15,332.530233,283.709248,267.761156,378.183990,316.889284,299.065907
2014-12-16,341.436693,292.077097,275.658625,388.313545,326.235760,307.886692
2014-12-17,347.348837,297.893475,281.148047,395.037315,332.732368,314.017899
2014-12-18,345.832558,295.700179,279.078043,393.312983,330.282564,311.705884
2014-12-19,349.681654,299.787709,282.935802,397.689661,334.848135,316.014665
2014-12-22,350.850646,301.181148,284.250911,399.019918,336.404537,317.483528
2014-12-23,343.660982,294.279894,277.737596,390.843381,328.696176,310.208722
2014-12-24,333.890439,283.983562,268.020049,379.730682,317.195679,299.355068
2014-12-25,344.746253,293.630764,277.124955,392.077671,327.971129,309.524455
2014-12-26,356.159173,304.463491,287.348744,405.064777,340.070753,320.943538
2014-12-29,357.153488,305.740909,288.554355,406.194934,341.497566,322.290101
2014-12-30,357.369509,306.581782,289.347960,406.441997,342.436779,323.176488
2014-12-31,365.241344,314.809231,297.112921,415.393411,351.626436,331.849274
2015-01-05,376.386563,325.384304,307.093540,428.070158,363.438272,342.996756
2015-01-06,376.336951,324.064833,305.848240,428.012986,361.964489,341.605865
2015-01-07,376.619121,323.759427,305.560002,428.334575,361.623365,341.283928
2015-01-08,367.882171,318.002335,300.126532,418.397974,355.192977,335.215215
2015-01-09,366.586047,317.663274,299.806530,417.016672,354.814261,334.857801
2015-01-12,363.160724,318.080597,300.200395,413.119825,355.280391,335.297713
2015-01-13,363.208269,319.620344,301.653589,413.173934,357.000213,336.920804
2015-01-14,362.007235,318.479942,300.577291,411.807945,355.726440,335.718674
2015-01-15,372.518863,329.356502,310.842450,423.764944,367.875023,347.183962
2015-01-16,375.726098,332.647116,313.948089,427.413707,371.550476,350.652691
2015-01-19,346.786563,305.838709,288.646657,394.492144,341.606804,322.393194
2015-01-20,351.030491,310.241506,292.801961,399.321089,346.524512,327.034306
2015-01-21,366.810336,325.838460,307.522167,417.270880,363.945542,343.475495
2015-01-22,368.745220,326.043208,307.715406,419.473002,364.174237,343.691326
2015-01-23,369.171059,327.499532,309.089865,419.956917,365.800878,345.226478
2015-01-26,372.918863,330.301241,311.734083,424.219252,368.930250,348.179838
2015-01-27,369.501809,327.474060,309.065825,420.333636,365.772428,345.199627
2015-01-28,364.374160,322.112356,304.005518,414.500107,359.783668,339.547704
2015-01-29,359.875969,318.039860,300.161948,409.383263,355.234890,335.254771
2015-01-30,354.975711,312.192517,294.643300,403.809047,348.703695,329.090922
2015-02-02,346.662532,303.103493,286.065196,394.352278,338.551702,319.509926
2015-02-03,355.291990,311.545905,294.033036,404.168411,347.981462,328.409311
2015-02-04,351.604134,308.254139,290.926309,399.973456,344.304720,324.939367
2015-02-05,348.005168,303.579610,286.514549,395.878552,339.083502,320.011815
2015-02-06,342.368992,297.890117,281.144878,389.468203,332.728617,314.014360
2015-02-09,345.831525,301.956223,284.982417,393.406908,337.270258,318.300557
2015-02-10,352.138501,308.111973,290.792135,400.581924,344.145928,324.789505
2015-02-11,354.947804,310.010566,292.584003,403.777399,346.266563,326.790866
2015-02-12,355.852196,312.045049,294.504122,404.806485,348.538980,328.935472
2015-02-13,358.638760,313.752092,296.115207,407.975416,350.445664,330.734914
2015-02-16,361.703359,315.959539,298.198568,411.462874,352.911274,333.061847
2015-02-17,364.064083,319.381592,301.428258,414.147890,356.733539,336.669129
2015-02-25,359.558656,316.710355,298.907178,409.021858,353.749898,333.853303
2015-02-26,368.609819,324.316546,306.085804,419.317822,362.245639,341.871203
2015-02-27,369.285788,323.998490,305.785627,420.087595,361.890387,341.535931
2015-03-02,372.224289,325.762887,307.450841,423.430082,363.861131,343.395831
2015-03-03,362.573643,316.508102,298.716294,412.452144,353.523991,333.640101
2015-03-04,364.942636,318.785709,300.865870,415.147370,356.067966,336.040991
2015-03-05,361.378811,315.589384,297.849220,411.093302,352.497828,332.671655
2015-03-06,359.536951,313.954441,296.306182,408.997356,350.671678,330.948216
2015-03-09,365.658915,320.359711,302.351394,415.962063,357.826050,337.700192
2015-03-10,363.887339,318.864022,300.939781,413.946769,356.155438,336.123543
2015-03-11,364.304910,319.873549,301.892560,414.421496,357.283031,337.187715
2015-03-12,371.352972,327.704121,309.282954,422.439791,366.029395,345.442141
2015-03-13,373.918346,328.537916,310.069879,425.356556,366.960703,346.321068
2015-03-16,383.014987,336.784592,317.852986,435.705608,376.171834,355.014121
2015-03-17,388.332817,340.209630,321.085493,441.755572,379.997433,358.624550
2015-03-18,397.525581,346.915701,327.414597,452.211820,387.487785,365.693608
2015-03-19,396.872351,345.238252,325.831442,451.468591,385.614157,363.925362
2015-03-20,402.332817,348.852916,328.427950,457.680881,389.651559,366.825435
2015-03-23,410.548837,357.813259,336.863675,467.027391,399.659822,376.247406
2015-03-24,410.651163,359.818184,338.751213,467.142755,401.899224,378.355621
2015-03-25,407.277519,355.170761,334.375892,463.306143,396.708281,373.468769
2015-03-26,408.268734,354.898958,334.120002,464.433237,396.404690,373.182962
2015-03-27,410.511628,356.370661,335.505539,466.984513,398.048511,374.730486
2015-03-30,422.550904,369.438768,347.808522,480.680136,412.644944,388.471848
2015-03-31,418.728682,364.436801,343.099415,476.333064,407.057993,383.212185
2015-04-01,426.242894,370.567775,348.871427,484.879174,413.905989,389.659020
2015-04-02,426.333850,368.039122,346.490824,484.983308,411.081607,387.000093
2015-04-03,431.063566,371.821437,350.051689,490.363549,415.306268,390.977269
2015-04-07,440.314212,379.358890,357.147832,500.887178,423.725232,398.903044
2015-04-08,444.010336,388.446634,365.703498,505.092342,433.875795,408.458978
2015-04-09,440.531266,385.793919,363.206097,501.175077,430.912843,405.669598
2015-04-10,449.035659,390.835139,367.952158,510.850323,436.543638,410.970536
2015-04-13,456.958140,398.951431,375.593250,519.911997,445.609137,419.504970
2015-04-14,458.726615,405.938571,382.171301,521.955876,453.413429,426.852080
2015-04-15,452.765891,404.939819,381.231024,515.230064,452.386981,425.885763
2015-04-16,466.516796,417.469735,393.027327,530.881767,466.382890,439.061779
2015-04-17,475.053230,432.645238,407.314321,540.595808,483.332849,455.018795
2015-04-20,467.381912,432.131687,406.830838,531.866954,482.755421,454.475194
2015-04-21,477.432558,431.683059,406.408476,543.304305,482.257147,454.006108
2015-04-22,489.902842,443.155218,417.208952,557.508346,495.074524,466.072633
2015-04-23,490.014470,441.458346,415.611431,557.638003,493.178427,464.287611
2015-04-24,486.060982,440.442600,414.655156,553.145961,492.042340,463.218077
2015-04-27,496.908527,455.192330,428.541304,565.489888,508.516953,478.727592
2015-04-28,490.114729,455.519573,428.849387,557.758471,508.880033,479.069403
2015-04-29,493.470801,452.899552,426.382766,561.596104,505.986383,476.345265
2015-04-30,490.944703,450.185648,423.827758,558.916193,503.139680,473.665325
2015-05-04,494.856848,454.303087,427.704126,563.392921,507.809655,478.061729
2015-05-05,475.125581,437.204045,411.606214,540.928628,488.695496,460.067293
2015-05-06,470.628424,430.583616,405.373404,535.807700,481.295749,453.101030
2015-05-07,462.024806,415.251786,390.939237,526.013007,464.172612,436.980981
2015-05-08,471.152455,423.340948,398.554787,536.461088,473.209409,445.488395
2015-05-11,484.809302,436.514782,410.957307,552.023971,487.934173,459.350569
2015-05-12,490.689406,442.610618,416.696238,558.747741,494.784810,465.799891
2015-05-13,487.694057,436.171784,410.634391,555.358291,487.591951,459.028395
2015-05-14,485.868734,433.958750,408.550927,553.322580,485.112961,456.694626
2015-05-15,477.257881,426.700890,401.718007,543.550347,476.996911,449.054022
2015-05-18,472.882687,418.725965,394.210006,538.594808,468.090460,440.669318
2015-05-19,489.014987,432.831782,407.489943,556.984615,483.892609,455.545764
2015-05-20,491.464599,432.296914,406.986391,559.868710,483.299645,454.987536
2015-05-21,500.359690,436.404433,410.853419,570.043185,487.892447,459.311288
2015-05-22,511.766408,448.162734,421.923283,583.104818,501.141112,471.783835
2015-05-25,527.080103,465.500386,438.245835,600.553338,520.529851,490.036764
2015-05-26,537.356072,471.419412,443.818308,612.290839,527.156347,496.275074
2015-05-27,535.548320,466.456711,439.146168,610.562424,521.646558,491.088054
2015-05-28,499.639276,430.825464,405.601092,569.765495,481.789701,453.566046
2015-05-29,500.344186,425.534335,400.619754,570.574063,475.879822,448.002372
2015-06-01,524.669767,445.529110,419.443855,598.335903,498.263528,469.074821
2015-06-02,533.526615,451.505437,425.070275,608.451164,504.947819,475.367541
2015-06-03,531.637209,454.819798,428.190583,606.703352,508.654529,478.857109
2015-06-04,535.547287,457.236379,430.465677,611.186205,511.358654,481.402825
2015-06-05,540.625323,466.695970,439.371419,616.999316,521.968788,491.391407
2015-06-08,553.359173,483.221607,454.929497,631.542302,540.478866,508.817149
2015-06-09,549.608269,474.668158,446.876843,627.289155,530.911576,499.810319
2015-06-10,548.745220,466.131796,438.840276,626.419332,521.653226,491.094331
2015-06-11,548.484755,463.368490,436.238759,626.219232,518.574459,488.195921
2015-06-12,551.433592,461.592513,434.566763,629.642372,516.967191,486.682809
2015-06-15,539.655814,452.034403,425.568271,616.272422,506.278115,476.619908
2015-06-16,523.495607,435.145608,409.668297,597.974497,487.735619,459.163647
2015-06-17,531.145220,443.189679,417.241396,606.738063,496.755423,467.655063
2015-06-18,509.617571,423.142832,398.368270,582.211514,474.347682,446.559986
2015-06-19,479.281654,396.724978,373.497154,547.902523,444.802369,418.745464
2015-06-23,494.686305,413.127711,388.939524,565.951343,463.172492,436.039449
2015-06-24,504.406202,419.149130,394.608395,577.101816,470.102979,442.563942
2015-06-25,486.462016,405.016165,381.302900,556.627293,454.266411,427.655094
2015-06-26,448.185013,373.887926,351.997187,512.982001,419.393581,394.825144
2015-06-29,433.235142,360.982070,339.846955,495.872426,404.915752,381.195439
2015-06-30,462.325581,386.953525,364.297809,529.286072,434.087120,408.657923
2015-07-01,439.588630,365.123859,343.746246,503.381282,409.584932,385.591094
2015-07-02,424.599483,353.254875,332.572179,486.224745,396.301998,373.086286
2015-07-03,401.645478,331.810383,312.383239,460.986616,373.656400,351.767287
2015-07-06,413.285788,347.153033,326.827593,474.448449,391.005431,368.099996
2015-07-07,405.994832,354.850014,334.073924,466.521016,399.777636,376.358318
2015-07-08,378.608786,337.314218,317.564830,435.212504,380.168351,357.897762
2015-07-09,402.855814,359.414535,338.371197,463.146880,404.990242,381.265566
2015-07-10,424.450646,379.686301,357.456073,488.224725,427.741575,402.684105
2015-07-13,435.329199,383.311256,360.868791,500.813672,431.727949,406.436954
2015-07-14,425.028424,368.568400,346.989113,488.973058,415.177352,390.855905
2015-07-15,410.001034,357.241689,336.325569,471.745056,402.566958,378.984239
2015-07-16,413.163824,358.002705,337.042029,475.445886,403.385658,379.754979
2015-07-17,429.095607,370.264995,348.586374,494.106237,417.501425,393.043832
2015-07-20,430.037209,371.627359,349.868973,495.191473,419.026227,394.479311
2015-07-21,430.595349,375.991711,353.977798,496.077631,423.898520,399.066180
2015-07-22,429.680620,370.682681,348.979605,495.252728,418.732991,394.203252
2015-07-23,439.360207,378.712545,356.539329,506.477729,427.847952,402.784251
2015-07-24,431.656848,371.094545,349.367355,497.621260,419.311454,394.747828
2015-07-27,394.700775,338.399669,318.586729,455.144919,382.491054,360.084399
2015-07-28,393.911111,332.880419,313.390625,454.247532,376.313359,354.268598
2015-07-29,406.240827,344.022323,323.880183,468.464845,388.857532,366.077923
2015-07-30,394.357623,333.122306,313.618350,454.770242,376.566871,354.507260
2015-07-31,394.490956,331.212849,311.820690,454.931547,374.423449,352.489402
2015-08-03,395.787080,329.638221,310.338255,456.425151,372.700797,350.867664
2015-08-04,408.078553,340.063502,320.153147,470.600606,384.431181,361.910871
2015-08-05,399.679587,333.728212,314.188781,460.915151,377.252568,355.152788
2015-08-06,396.056848,328.723023,309.476640,456.744699,371.620512,349.850663
2015-08-07,403.818088,335.214880,315.588406,465.740013,378.936184,356.737777
2015-08-10,422.156072,354.800468,334.027279,486.897530,401.015815,377.523964
2015-08-11,420.327649,350.819103,330.279018,484.787292,396.521927,373.293331
2015-08-12,415.103876,347.408049,327.067678,478.777144,392.661503,369.659055
2015-08-13,421.236176,352.904933,332.242725,485.851089,398.859874,375.494319
2015-08-14,421.037726,352.233240,331.610359,485.723474,398.282905,374.951150
2015-08-17,421.485271,350.272252,329.764185,486.240059,396.044435,372.843811
2015-08-18,395.391214,326.485293,307.369927,456.152566,369.198807,347.570823
2015-08-19,401.668217,329.901544,310.586160,463.392921,373.037165,351.184327
2015-08-20,388.780362,317.962614,299.346242,448.556932,359.616458,338.549816
2015-08-21,371.011886,303.044682,285.301739,428.098743,342.781881,322.701423
2015-08-24,338.556072,277.228067,260.996660,390.650427,313.562768,295.193991
2015-08-25,314.514729,256.978989,241.933143,362.913089,290.658843,273.631798
2015-08-26,312.732817,252.335200,237.561243,360.857980,285.537725,268.810679
2015-08-27,331.332300,270.136717,254.320500,382.318710,305.702163,287.793867
2015-08-28,345.456331,283.207046,266.625576,398.616655,320.426512,301.655651
2015-08-31,347.962791,287.849236,270.995970,401.507897,325.649951,306.573097
2015-09-01,347.501809,289.378773,272.435954,400.977019,327.431980,308.250733
2015-09-02,347.889406,293.442131,276.261408,401.424181,332.071286,312.618265
2015-09-07,335.967959,281.283348,264.814508,387.667303,318.259472,299.615559
2015-09-08,344.601550,287.150406,270.338056,397.630448,324.887851,305.855641
2015-09-09,351.349871,292.465489,275.341946,405.507856,330.982908,311.593645
2015-09-10,347.034625,288.657601,271.757007,400.527815,326.696401,307.558244
2015-09-11,345.962791,287.701053,270.856464,399.290462,325.595219,306.521571
2015-09-14,339.134884,284.898562,268.218055,391.411012,322.475076,303.584209
2015-09-15,325.811886,275.779766,259.633155,376.033935,312.207864,293.918459
2015-09-16,342.041344,288.481342,271.591067,394.780043,326.548968,307.419448
2015-09-17,334.573643,283.718744,267.107314,386.160427,321.128345,302.316370
2015-09-18,336.048579,284.078270,266.920903,387.876591,321.528555,302.095852
2015-09-21,341.937984,290.087057,272.566779,394.673868,328.329486,308.485745
2015-09-22,345.119380,292.427510,274.765877,398.346112,330.978483,310.974641
2015-09-23,337.264083,284.302510,267.131599,389.367133,321.782356,302.334314
2015-09-24,339.534884,286.658553,269.345345,391.993956,324.448998,304.839789
2015-09-25,334.051680,278.455592,261.637815,385.664261,315.164634,296.116557
2015-09-28,335.167959,278.869362,262.026594,386.953681,315.632951,296.556570
2015-09-29,328.563307,272.124502,255.689102,379.335586,307.998911,289.383920
2015-09-30,331.054264,274.712026,258.120347,382.211514,310.927550,292.135556
2015-10-08,340.721447,282.269046,265.220949,393.372196,319.480819,300.171878
2015-10-09,345.232041,284.593375,267.404897,398.579902,322.111567,302.643628
2015-10-12,356.350388,294.145408,276.380019,411.472063,332.922852,312.801495
2015-10-13,356.076486,294.057130,276.297073,411.159661,332.822937,312.707619
2015-10-14,352.052713,291.866166,274.238435,406.513461,330.343135,310.377693
2015-10-15,360.394832,298.355026,280.335390,416.145828,337.687427,317.278107
2015-10-16,365.278553,304.714347,286.310630,421.784362,344.885104,324.040767
2015-10-19,365.289922,304.816152,286.406286,421.798654,345.000329,324.149028
2015-10-20,369.788114,313.876287,294.919219,427.004318,355.254870,333.783799
2015-10-21,358.992248,305.515759,287.063639,414.537881,345.792166,324.893007
2015-10-22,364.292506,311.887291,293.050353,420.658288,353.003663,331.668652
2015-10-23,369.120413,312.070337,293.222343,426.232504,353.210840,331.863308
2015-10-26,370.982946,312.654200,293.770943,428.383580,353.871674,332.484202
2015-10-27,371.357106,312.316692,293.453819,428.815428,353.489672,332.125288
2015-10-28,364.332817,306.450940,287.942339,420.704230,346.850633,325.887502
2015-10-29,365.200000,307.075525,288.529201,421.705751,347.557557,326.551701
2015-10-30,365.279587,306.893335,288.358014,421.797634,347.351349,326.357956
2015-11-02,359.272351,302.749235,284.464204,414.861512,342.660929,321.951018
2015-11-03,358.190181,301.301324,283.103742,413.611908,341.022139,320.411273
2015-11-04,375.042894,312.774649,293.884117,433.081847,354.008002,332.612290
2015-11-05,383.045995,322.134824,302.678969,442.323202,364.602137,342.566132
2015-11-06,392.079587,326.283350,306.576938,452.754949,369.297567,346.977777
2015-11-09,396.935401,328.600733,308.754359,458.362855,371.920453,349.442139
2015-11-10,396.200517,326.826242,307.087041,457.513451,369.912029,347.555101
2015-11-11,396.242894,327.573485,307.789154,457.561434,370.757782,348.349739
2015-11-12,392.281137,325.315974,305.667988,452.987718,368.202661,345.949045
2015-11-13,387.208269,320.689863,301.321279,447.129687,362.966685,341.029524
2015-11-16,389.057364,321.463590,302.048275,449.264428,363.842414,341.852325
2015-11-17,388.464083,321.151453,301.754990,448.579392,363.489127,341.520391
2015-11-18,384.039276,315.322852,296.278417,443.472757,356.892136,335.322112
2015-11-19,390.177778,319.683311,300.375519,450.562016,361.827439,339.959133
2015-11-20,390.116796,319.858891,300.540494,450.491572,362.026165,340.145848
2015-11-23,387.942119,320.680053,301.312061,447.979092,362.955582,341.019092
2015-11-24,387.998966,319.274238,299.991153,448.045451,361.364438,339.524114
2015-11-25,390.864083,320.438647,301.085236,451.354249,362.682352,340.762376
2015-11-26,388.571576,317.935204,298.732992,448.707007,359.848877,338.100152
2015-11-27,367.647545,299.162303,281.093911,424.544926,338.601129,318.136585
2015-11-30,368.621189,297.057357,279.116096,425.668957,336.218686,315.898134
2015-12-01,371.235142,299.567814,281.474931,428.686792,339.060099,318.567816
2015-12-02,384.697674,306.342271,287.840233,444.234362,346.727639,325.771941
2015-12-03,387.524548,307.380438,288.815698,447.497218,347.902668,326.875953
2015-12-04,380.112661,302.691620,284.410069,438.938857,342.595719,321.889748
2015-12-07,381.148320,303.637191,285.298531,440.134353,343.665946,322.895292
2015-12-08,374.472351,298.614555,280.579245,432.425396,337.981171,317.554097
2015-12-09,375.807752,296.849882,278.921152,433.966983,335.983859,315.677500
2015-12-10,374.478553,294.435732,276.652809,432.433564,333.251450,313.110234
2015-12-11,372.926098,292.339312,274.683005,430.639810,330.878657,310.880848
2015-12-14,383.598966,300.772366,282.606732,442.965360,340.423448,319.848766
2015-12-15,381.849096,298.523541,280.493728,440.943941,337.878158,317.457310
2015-12-16,380.924031,297.497258,279.529429,439.929148,336.902481,316.540601
2015-12-17,388.205685,303.171922,284.861363,448.338455,343.327536,322.577336
2015-12-18,389.448062,303.438655,285.111985,449.773867,343.629432,322.860986
2015-12-21,399.582429,306.921731,288.384695,461.477678,347.573693,326.566861
2015-12-22,400.695607,306.964841,288.425201,462.763014,347.621338,326.611627
2015-12-23,399.625840,304.816787,286.406883,461.527703,345.191109,324.328277
2015-12-24,395.803618,300.937173,282.761584,457.113251,340.799325,320.201926
2015-12-25,396.713178,301.331116,283.131735,458.163776,341.244054,320.619777
2015-12-28,385.284755,292.882607,275.193487,444.967382,331.677037,311.630976
2015-12-29,388.823773,294.103563,276.340702,449.055140,333.059670,312.930045
2015-12-30,389.165891,293.345123,275.628069,449.449214,332.202966,312.125118
2015-12-31,385.633075,291.270789,273.679017,445.369624,329.853592,309.917737
2016-01-04,358.560207,268.562244,252.341992,414.101949,304.136873,285.755298
2016-01-05,359.563824,265.957700,249.894753,415.261712,301.185957,282.982730
2016-01-06,365.871835,272.658712,256.191047,422.546988,308.773812,290.111987
2016-01-07,340.504393,252.252504,237.017305,393.250707,285.662231,268.397235
2016-01-08,347.448062,257.190070,241.656658,401.270023,291.253589,273.650660
2016-01-11,329.968992,248.083659,233.100244,381.082378,280.946099,263.966139
2016-01-12,332.373127,250.962314,235.805038,383.859277,284.205541,267.028585
2016-01-13,326.189147,242.617908,227.964606,376.716930,274.756063,258.150220
2016-01-14,332.978811,247.804571,232.838012,384.567794,280.629214,263.668406
2016-01-15,322.349354,237.174023,222.849513,372.291248,268.590490,252.357285
2016-01-18,323.589664,239.662371,225.187573,373.723596,271.409174,255.005611
2016-01-19,333.140052,251.354897,236.173911,384.753601,284.652747,267.448763
2016-01-20,328.101292,250.873200,235.721307,378.934365,284.102814,266.932067
2016-01-21,318.485788,239.537341,225.070095,367.828812,271.265510,254.870630
2016-01-22,321.804651,242.782624,228.119374,371.662362,274.941920,258.324844
2016-01-25,323.399483,242.609097,227.956328,373.504099,274.745231,258.140042
2016-01-26,303.928682,227.198262,213.476254,351.016324,257.293304,241.742883
2016-01-27,302.878553,225.372756,211.761003,349.804494,255.226280,239.800788
2016-01-28,294.962274,215.190629,202.193842,340.661147,243.697101,228.968414
2016-01-29,304.505426,223.254058,209.770268,351.682984,252.828129,237.547577
2016-02-01,299.850129,218.541091,205.341948,346.305806,247.489544,232.531648
2016-02-02,306.080620,223.468647,209.971896,353.502261,253.069573,237.774428
2016-02-03,304.768992,222.789916,209.334158,351.987218,252.299499,237.050896
2016-02-04,308.502326,225.925481,212.280345,356.298557,255.850006,240.386817
2016-02-05,306.334884,224.257997,210.713572,353.795265,253.963701,238.614516
2016-02-15,304.569509,222.642707,209.195840,351.756490,252.132740,236.894217
2016-02-16,313.905943,230.517731,216.595239,362.539433,261.050955,245.273428
2016-02-17,316.622222,235.476433,221.254452,365.676716,266.664945,250.548117
2016-02-18,315.627907,233.901138,219.774299,364.528182,264.880687,248.871696
2016-02-19,315.409819,233.526585,219.422368,364.276016,264.456470,248.473118
2016-02-22,322.363824,237.857983,223.492165,372.307582,269.362035,253.082199
2016-02-23,319.313695,234.665362,220.492367,368.785413,265.747381,249.686008
2016-02-24,321.400517,238.404217,224.005408,371.194781,269.980423,253.663212
2016-02-25,301.679587,219.710222,206.440467,348.419108,248.811942,233.774122
2016-02-26,304.705943,220.553805,207.233100,352.008657,249.766878,234.671344
2016-02-29,297.412920,212.535747,199.699306,343.583016,240.688350,226.141508
2016-03-01,302.913695,216.985895,203.880680,349.939255,245.726600,230.875253
2016-03-02,315.382946,227.506084,213.765486,364.343396,257.638982,242.067669
2016-03-03,316.115762,227.696147,213.944069,365.190759,257.855105,242.270730
2016-03-04,319.781912,228.299309,214.510802,369.425529,258.542229,242.916325
2016-03-07,320.913695,230.133314,216.234040,370.732305,260.617439,244.866113
2016-03-08,321.206202,230.658512,216.727517,371.071250,261.212160,245.424890
2016-03-09,317.510078,228.173985,214.393047,366.800747,258.400670,242.783322
2016-03-10,311.436693,222.550697,209.109386,359.783974,252.033620,236.801087
2016-03-11,311.966925,223.249207,209.765709,360.397546,252.828519,237.547944
2016-03-14,316.867183,228.043226,214.270186,366.058539,258.255112,242.646561
2016-03-15,317.806718,227.685017,213.933611,367.143776,257.847528,242.263611
2016-03-16,319.382946,228.487624,214.687743,368.965095,258.757951,243.119009
2016-03-17,322.914729,231.524044,217.540774,373.044686,262.194952,246.348283
2016-03-18,327.851163,236.073120,221.150466,378.747537,267.344454,250.433859
2016-03-21,335.859432,240.123080,224.944421,387.998081,271.930891,254.730185
2016-03-22,333.414987,239.445128,224.309323,385.175241,271.163133,254.010992
2016-03-23,334.479587,240.108006,224.930300,386.405448,271.913820,254.714194
2016-03-24,328.873385,238.100967,223.050129,379.928740,269.640919,252.585063
2016-03-25,330.524031,238.902210,223.800724,381.834795,270.548299,253.435047
2016-03-28,327.620672,238.245722,223.185734,378.481077,269.804849,252.738624
2016-03-29,324.073385,235.772000,220.868381,374.383110,267.003447,250.114421
2016-03-30,332.432041,240.615943,225.406128,384.038958,272.489040,255.253029
2016-03-31,332.619121,240.339480,225.147141,384.255393,272.175956,254.959749
2016-04-01,333.011886,239.795735,224.637767,384.717869,271.560184,254.382927
2016-04-05,337.414987,243.278179,227.900079,389.803065,275.503929,258.077214
2016-04-06,336.695607,243.879099,228.463014,388.972037,276.184450,258.714690
2016-04-07,331.709561,240.842526,225.618389,383.214056,272.756231,255.503319
2016-04-08,329.274419,239.264300,224.139926,380.400404,270.969122,253.829252
2016-04-11,333.860465,240.622587,225.412353,385.698972,272.507433,255.270259
2016-04-12,332.656331,239.518779,224.378319,384.326857,271.261618,254.103247
2016-04-13,337.093540,240.695205,225.480380,389.453911,272.594109,255.351453
2016-04-14,338.587080,241.994453,226.697500,391.179263,274.065751,256.730007
2016-04-15,338.212920,242.057639,226.756692,390.756603,274.137007,256.796755
2016-04-18,333.689922,239.887433,224.723669,385.536646,271.679743,254.494923
2016-04-19,334.708010,240.363653,225.169786,386.716828,272.219025,255.000093
2016-04-20,328.788630,238.387813,223.318843,379.876673,269.980630,252.903286
2016-04-21,326.677003,235.899495,220.987816,377.437698,267.162270,250.263199
2016-04-22,328.155039,238.376401,223.308152,379.172239,269.967491,252.890978
2016-04-25,326.824806,237.055468,222.070718,377.638819,268.471360,251.489483
2016-04-26,328.595349,238.064295,223.015775,379.690866,269.613894,252.559747
2016-04-27,327.226873,237.909686,222.870940,378.145195,269.448859,252.405152
2016-04-28,326.674935,238.610208,223.527180,377.564292,270.242514,253.148605
2016-04-29,326.279070,238.724299,223.634059,377.174301,270.388139,253.285018
2016-05-03,332.148837,243.713636,228.308010,383.974640,276.039450,258.578862
