Date,CSI300,CSI300_SP_FV_SPMO
2011-10-10,2642.976744,2309.845710
2011-10-11,2637.715762,2266.960324
2011-10-12,2733.602067,2337.332836
2011-10-13,2752.041344,2360.501809
2011-10-14,2742.925065,2345.303014
2011-10-17,2756.537468,2369.157424
2011-10-18,2679.286822,2292.577643
2011-10-19,2669.850129,2271.535402
2011-10-20,2605.198966,2193.310313
2011-10-21,2592.124031,2167.767711
2011-10-24,2663.224806,2224.158453
2011-10-25,2713.622739,2284.050235
2011-10-26,2740.723514,2315.305039
2011-10-27,2746.749354,2313.698388
2011-10-28,2800.020672,2374.697181
2011-10-31,2785.850129,2363.712904
2011-11-01,2788.144703,2356.577149
2011-11-02,2834.511628,2374.719345
2011-11-03,2836.485788,2391.369151
2011-11-04,2856.589147,2408.516527
2011-11-07,2828.165375,2394.439759
2011-11-08,2819.338501,2390.710477
2011-11-09,2844.082687,2413.165261
2011-11-10,2790.273902,2368.106730
2011-11-11,2785.529716,2359.575009
2011-11-14,2842.583979,2409.159522
2011-11-15,2836.878553,2400.362991
2011-11-16,2759.813953,2339.145721
2011-11-17,2751.441860,2334.973525
2011-11-18,2694.056848,2274.081606
2011-11-21,2697.354005,2275.717146
2011-11-22,2697.136951,2285.004653
2011-11-23,2670.811370,2272.882369
2011-11-24,2675.886305,2269.963701
2011-11-25,2656.299742,2272.289366
2011-11-28,2659.762274,2276.130223
2011-11-29,2696.196382,2300.387078
2011-11-30,2606.222222,2221.664625
2011-12-01,2670.397933,2267.038316
2011-12-02,2643.214470,2236.166393
2011-12-05,2606.087855,2171.003489
2011-12-06,2600.868217,2172.648465
2011-12-07,2613.157623,2180.067797
2011-12-08,2609.819121,2171.675190
2011-12-09,2587.555556,2135.109172
2011-12-12,2560.919897,2107.418859
2011-12-13,2503.286822,2050.798249
2011-12-14,2478.015504,2022.548761
2011-12-15,2419.421189,1955.628154
2011-12-16,2470.418605,2004.074925
2011-12-19,2464.506460,1985.664697
2011-12-20,2456.919897,1983.740156
2011-12-21,2417.684755,1942.301014
2011-12-22,2419.989664,1961.095250
2011-12-23,2438.408269,1986.223600
2011-12-26,2414.160207,1960.466699
2011-12-27,2382.470284,1919.712212
2011-12-28,2385.457364,1928.564560
2011-12-29,2389.002584,1931.537858
2011-12-30,2424.537468,1966.924570
2012-01-04,2375.968992,1909.928494
2012-01-05,2352.857881,1874.854413
2012-01-06,2367.545220,1890.324051
2012-01-09,2448.134367,1967.697997
2012-01-10,2529.560724,2058.608182
2012-01-11,2517.426357,2059.117407
2012-01-12,2517.023256,2054.493479
2012-01-13,2474.759690,2024.970381
2012-01-16,2424.444444,1942.647579
2012-01-17,2543.255814,2061.121225
2012-01-18,2503.555556,2029.982030
2012-01-19,2551.266150,2073.841622
2012-01-20,2588.206718,2104.033406
2012-01-30,2543.379845,2078.941701
2012-01-31,2547.038760,2092.942675
2012-02-01,2510.583979,2052.566522
2012-02-02,2569.757106,2091.153404
2012-02-03,2590.273902,2099.812607
2012-02-06,2588.444444,2114.477503
2012-02-07,2540.516796,2076.155359
2012-02-08,2613.167959,2154.196244
2012-02-09,2614.191214,2157.607802
2012-02-10,2618.728682,2162.481223
2012-02-13,2617.033592,2168.445055
2012-02-14,2606.832041,2159.252509
2012-02-15,2635.255814,2183.910544
2012-02-16,2621.260982,2161.440454
2012-02-17,2622.315245,2159.802534
2012-02-20,2626.056848,2161.491128
2012-02-21,2648.527132,2181.095372
2012-02-22,2684.733850,2211.906273
2012-02-23,2693.808786,2234.456711
2012-02-24,2736.971576,2274.448187
2012-02-27,2745.808786,2283.491277
2012-02-28,2751.896641,2285.956174
2012-02-29,2722.625323,2286.389587
2012-03-01,2721.808786,2278.784209
2012-03-02,2769.953488,2311.710237
2012-03-05,2752.144703,2309.873544
2012-03-06,2709.095607,2260.565879
2012-03-07,2690.449612,2226.746954
2012-03-08,2724.330749,2258.548002
2012-03-09,2753.798450,2315.052142
2012-03-12,2743.565891,2319.540407
2012-03-13,2771.131783,2332.968394
2012-03-14,2692.620155,2277.188303
2012-03-15,2672.403101,2263.272507
2012-03-16,2711.648579,2317.187259
2012-03-19,2718.356589,2312.306925
2012-03-20,2671.266150,2287.087073
2012-03-21,2674.718346,2284.644864
2012-03-22,2670.542636,2287.303412
2012-03-23,2638.697674,2278.286666
2012-03-26,2641.281654,2292.213650
2012-03-27,2632.702842,2271.899983
2012-03-28,2558.036176,2228.042513
2012-03-29,2525.188630,2210.888620
2012-03-30,2537.364341,2221.011994
2012-04-05,2597.240310,2258.391663
2012-04-06,2604.475452,2263.792277
2012-04-09,2578.966408,2248.383310
2012-04-10,2604.434109,2263.344164
2012-04-11,2604.692506,2265.931630
2012-04-12,2656.785530,2307.028281
2012-04-13,2667.131783,2311.439363
2012-04-16,2660.506460,2303.680511
2012-04-17,2627.266150,2276.558613
2012-04-18,2687.245478,2319.421474
2012-04-19,2683.266150,2313.587518
2012-04-20,2715.080103,2341.902559
2012-04-23,2693.581395,2326.351977
2012-04-24,2692.372093,2334.189782
2012-04-25,2714.201550,2347.558970
2012-04-26,2719.886305,2351.330494
2012-04-27,2714.377261,2364.003475
2012-05-02,2773.633075,2404.702833
2012-05-03,2781.932817,2401.848570
2012-05-04,2807.111111,2428.740222
2012-05-07,2809.074935,2425.401844
2012-05-08,2800.124031,2422.189295
2012-05-09,2746.780362,2385.429689
2012-05-10,2746.470284,2380.949949
2012-05-11,2725.498708,2363.805619
2012-05-14,2703.390181,2338.346260
2012-05-15,2705.291990,2338.685023
2012-05-16,2661.136951,2302.028562
2012-05-17,2701.746770,2326.136533
2012-05-18,2660.444444,2294.035202
2012-05-21,2674.139535,2317.294875
2012-05-22,2715.793282,2349.589532
2012-05-23,2704.775194,2335.519364
2012-05-24,2682.439276,2308.377222
2012-05-25,2659.534884,2293.711796
2012-05-28,2702.521964,2326.421753
2012-05-29,2739.896641,2349.587728
2012-05-30,2731.018088,2343.422362
2012-05-31,2720.454780,2337.995107
2012-06-01,2721.447028,2342.795960
2012-06-04,2644.992248,2287.216428
2012-06-05,2644.795866,2300.002475
2012-06-06,2643.307494,2295.141485
2012-06-07,2627.576227,2281.832320
2012-06-08,2609.126615,2257.576252
2012-06-11,2644.206718,2262.938655
2012-06-12,2625.509044,2251.037435
2012-06-13,2667.328165,2281.938085
2012-06-14,2646.428941,2264.303362
2012-06-15,2654.315245,2273.463411
2012-06-18,2667.917313,2283.134808
2012-06-19,2644.568475,2267.199167
2012-06-20,2638.356589,2264.728916
2012-06-21,2596.578811,2236.785976
2012-06-25,2539.038760,2203.756780
2012-06-26,2537.385013,2191.217074
2012-06-27,2529.405685,2188.777529
2012-06-28,2507.214470,2169.523081
2012-06-29,2544.299742,2204.223227
2012-07-02,2548.051680,2209.853593
2012-07-03,2551.648579,2229.339162
2012-07-04,2547.720930,2235.012859
2012-07-05,2512.010336,2216.370261
2012-07-06,2555.669251,2244.169623
2012-07-09,2497.198966,2191.422271
2012-07-10,2487.555556,2183.283183
2012-07-11,2507.049096,2201.849329
2012-07-12,2531.452196,2214.219958
2012-07-13,2532.950904,2227.808906
2012-07-16,2480.341085,2198.711239
2012-07-17,2495.297158,2197.709018
2012-07-18,2495.441860,2180.892700
2012-07-19,2505.757106,2182.083690
2012-07-20,2479.028424,2157.642802
2012-07-23,2444.888889,2127.683509
2012-07-24,2455.803618,2136.200993
2012-07-25,2439.359173,2129.867334
2012-07-26,2426.346253,2117.013653
2012-07-27,2428.020672,2125.347173
2012-07-30,2414.253230,2130.095061
2012-07-31,2411.286822,2138.085356
2012-08-01,2437.881137,2148.482381
2012-08-02,2413.312661,2132.988493
2012-08-03,2432.806202,2150.396971
2012-08-06,2465.746770,2169.809369
2012-08-07,2469.116279,2171.303953
2012-08-08,2470.077519,2176.093984
2012-08-09,2492.713178,2200.179551
2012-08-10,2480.361757,2176.886580
2012-08-13,2430.935401,2158.124802
2012-08-14,2436.196382,2163.864058
2012-08-15,2409.943152,2136.028376
2012-08-16,2397.591731,2122.204151
2012-08-17,2391.193798,2109.120233
2012-08-20,2379.111111,2101.042046
2012-08-21,2391.421189,2108.971131
2012-08-22,2372.702842,2092.560147
2012-08-23,2379.534884,2092.648612
2012-08-24,2352.124031,2082.689322
2012-08-27,2303.049096,2056.476788
2012-08-28,2313.602067,2063.022928
2012-08-29,2289.209302,2039.878353
2012-08-30,2285.653747,2039.316959
2012-08-31,2278.935401,2035.321286
2012-09-03,2303.224806,2044.117633
2012-09-04,2278.459948,2032.817710
2012-09-05,2273.777778,2015.950054
2012-09-06,2292.320413,2028.978218
2012-09-07,2395.018088,2112.672182
2012-09-10,2404.826873,2109.653078
2012-09-11,2389.550388,2094.606311
2012-09-12,2398.005168,2097.485810
2012-09-13,2375.669251,2083.342007
2012-09-14,2393.322997,2106.485546
2012-09-17,2334.583979,2063.552988
2012-09-18,2310.325581,2038.999000
2012-09-19,2321.695090,2027.717018
2012-09-20,2269.715762,1990.518680
2012-09-21,2272.930233,1998.045772
2012-09-24,2289.943152,2019.078221
2012-09-25,2284.392765,2032.313182
2012-09-26,2258.284238,2010.399443
2012-09-27,2327.359173,2074.241617
2012-09-28,2370.139535,2113.833946
2012-10-08,2346.304910,2083.832252
2012-10-09,2398.098191,2128.590142
2012-10-10,2402.191214,2124.116619
2012-10-11,2379.875969,2101.604805
2012-10-12,2381.943152,2101.147959
2012-10-15,2371.948320,2110.894758
2012-10-16,2375.359173,2112.836743
2012-10-17,2378.087855,2099.332639
2012-10-18,2414.552972,2130.083562
2012-10-19,2410.821705,2130.829055
2012-10-22,2420.248062,2137.296567
2012-10-23,2389.746770,2101.788806
2012-10-24,2385.302326,2102.151829
2012-10-25,2368.206718,2086.197360
2012-10-26,2323.421189,2056.315480
2012-10-29,2310.956072,2045.680930
2012-10-30,2315.121447,2051.388909
2012-10-31,2330.563307,2066.628508
2012-11-01,2375.069767,2114.340900
2012-11-02,2384.258398,2121.656923
2012-11-05,2379.204134,2108.172369
2012-11-06,2369.209302,2098.608330
2012-11-07,2364.351421,2092.308538
2012-11-08,2320.837209,2062.922254
2012-11-09,2316.196382,2050.861844
2012-11-12,2327.493540,2052.656116
2012-11-13,2286.759690,2020.342514
2012-11-14,2297.788114,2031.681483
2012-11-15,2267.307494,2014.202580
2012-11-16,2250.377261,1991.832707
2012-11-19,2248.051680,1969.204856
2012-11-20,2237.602067,1965.868901
2012-11-21,2268.630491,1994.122881
2012-11-22,2250.697674,1979.327170
2012-11-23,2266.335917,1999.375183
2012-11-26,2248.682171,1980.348872
2012-11-27,2222.883721,1966.563964
2012-11-28,2200.682171,1945.699994
2012-11-29,2186.749354,1932.610765
2012-11-30,2211.534884,1963.496322
2012-12-03,2179.689922,1939.422745
2012-12-04,2203.069767,1960.449274
2012-12-05,2282.046512,2020.574437
2012-12-06,2277.622739,2018.015291
2012-12-07,2322.232558,2044.657822
2012-12-10,2347.338501,2063.790957
2012-12-11,2334.366925,2052.709409
2012-12-12,2343.948320,2065.803746
2012-12-13,2317.974160,2049.340939
2012-12-14,2435.007752,2147.232694
2012-12-17,2446.201550,2147.122972
2012-12-18,2447.669251,2136.472053
2012-12-19,2450.759690,2138.499510
2012-12-20,2464.930233,2152.323648
2012-12-21,2451.679587,2142.703790
2012-12-24,2461.209302,2142.746773
2012-12-25,2530.645995,2201.634564
2012-12-26,2540.175711,2213.259717
2012-12-27,2526.708010,2203.053084
2012-12-28,2563.359173,2242.263194
2012-12-31,2607.700258,2292.282468
2013-01-04,2609.209302,2295.494497
2013-01-07,2621.178295,2301.143714
2013-01-08,2610.160207,2289.438995
2013-01-09,2610.987080,2291.868243
2013-01-10,2615.576227,2290.757300
2013-01-11,2566.645995,2253.639534
2013-01-14,2664.320413,2342.163720
2013-01-15,2683.059432,2350.133850
2013-01-16,2663.658915,2319.216043
2013-01-17,2638.511628,2301.842736
2013-01-18,2682.625323,2341.434286
2013-01-21,2698.604651,2336.514830
2013-01-22,2684.134367,2325.661642
2013-01-23,2695.049096,2344.189572
2013-01-24,2669.519380,2333.447960
2013-01-25,2658.056848,2306.496820
2013-01-28,2740.940568,2363.421863
2013-01-29,2765.757106,2386.451731
2013-01-30,2779.028424,2409.370387
2013-01-31,2777.136951,2394.579536
2013-02-01,2835.472868,2459.577839
2013-02-04,2840.341085,2446.721375
2013-02-05,2864.785530,2470.777573
2013-02-06,2869.085271,2478.898512
2013-02-07,2852.578811,2465.663869
2013-02-08,2864.837209,2467.516056
2013-02-18,2829.426357,2410.593270
2013-02-19,2775.824289,2367.240633
2013-02-20,2793.426357,2388.977713
2013-02-21,2698.242894,2320.751244
2013-02-22,2683.824289,2313.451602
2013-02-25,2692.465116,2310.343309
2013-02-26,2653.850129,2276.828667
2013-02-27,2681.839793,2305.156851
2013-02-28,2763.131783,2372.870552
2013-03-01,2758.490956,2361.452436
2013-03-04,2631.235142,2245.563369
2013-03-05,2710.914729,2308.675633
2013-03-06,2739.224806,2337.439182
2013-03-07,2707.472868,2316.006527
2013-03-08,2694.501292,2309.421190
2013-03-11,2679.452196,2296.537800
2013-03-12,2641.467700,2264.067698
2013-03-13,2612.392765,2238.304551
2013-03-14,2619.400517,2245.053168
2013-03-15,2625.188630,2239.890450
2013-03-18,2586.552972,2224.675704
2013-03-19,2609.922481,2244.477789
2013-03-20,2697.850129,2336.621965
2013-03-21,2702.832041,2346.708786
2013-03-22,2706.263566,2351.744512
2013-03-25,2700.878553,2350.857512
2013-03-26,2661.550388,2325.611179
2013-03-27,2670.315245,2346.775467
2013-03-28,2583.255814,2270.731943
2013-03-29,2578.894057,2250.742489
2013-04-01,2576.940568,2260.842456
2013-04-02,2569.912145,2237.910052
2013-04-03,2566.976744,2223.883425
2013-04-08,2555.348837,2234.134701
2013-04-09,2573.054264,2243.934455
2013-04-10,2568.795866,2227.360616
2013-04-11,2561.116279,2227.039658
2013-04-12,2544.816537,2216.159141
2013-04-15,2518.677003,2212.338462
2013-04-16,2542.211886,2246.203733
2013-04-17,2541.054264,2259.098087
2013-04-18,2547.648579,2269.941695
2013-04-19,2618.945736,2340.593825
2013-04-22,2615.679587,2339.219917
2013-04-23,2531.751938,2262.701520
2013-04-24,2579.410853,2319.345113
2013-04-25,2550.780362,2284.583889
2013-04-26,2529.519380,2269.549444
2013-05-02,2531.927649,2302.073416
2013-05-03,2576.651163,2350.810917
2013-05-06,2610.832041,2374.227559
2013-05-07,2614.925065,2374.260337
2013-05-08,2628.217054,2392.106444
2013-05-09,2612.702842,2367.015774
2013-05-10,2626.191214,2372.028119
2013-05-13,2615.782946,2346.128631
2013-05-14,2577.095607,2305.629708
2013-05-15,2591.142119,2316.772735
2013-05-16,2638.459948,2366.091694
2013-05-17,2679.121447,2399.363559
2013-05-20,2697.271318,2410.387488
2013-05-21,2702.687339,2421.996166
2013-05-22,2705.974160,2425.229831
2013-05-23,2669.612403,2408.978083
2013-05-24,2684.475452,2426.960377
2013-05-27,2686.914729,2428.362877
2013-05-28,2733.188630,2470.348952
2013-05-29,2731.328165,2474.543275
2013-05-30,2722.811370,2466.623957
2013-05-31,2693.984496,2431.914833
2013-06-03,2690.046512,2419.999168
2013-06-04,2651.855297,2382.335674
2013-06-05,2646.552972,2380.940359
2013-06-06,2612.764858,2347.216824
2013-06-07,2567.607235,2304.708570
2013-06-13,2480.558140,2239.556646
2013-06-14,2497.953488,2268.246840
2013-06-17,2484.589147,2255.791781
2013-06-18,2500.000000,2275.832829
2013-06-19,2481.416021,2255.676643
2013-06-20,2399.452196,2184.014555
2013-06-21,2395.235142,2185.265365
2013-06-24,2244.144703,2039.219972
2013-06-25,2238.160207,2033.578803
2013-06-26,2241.136951,2068.733907
2013-06-27,2233.322997,2065.351136
2013-06-28,2274.563307,2115.394875
2013-07-01,2287.669251,2143.749102
2013-07-02,2296.620155,2158.092203
2013-07-03,2277.860465,2136.871509
2013-07-04,2296.620155,2151.417333
2013-07-05,2301.653747,2161.462632
2013-07-08,2236.299742,2114.004131
2013-07-09,2235.317829,2104.820918
2013-07-10,2298.780362,2171.471999
2013-07-11,2404.847545,2277.119274
2013-07-12,2351.803618,2240.551994
2013-07-15,2384.806202,2285.629808
2013-07-16,2395.710594,2293.057342
2013-07-17,2359.524548,2250.479027
2013-07-18,2320.754522,2208.688598
2013-07-19,2264.062016,2140.373944
2013-07-22,2276.165375,2154.459648
2013-07-23,2341.963824,2229.611390
2013-07-24,2324.702842,2224.975884
2013-07-25,2312.847545,2205.245963
2013-07-26,2298.718346,2195.491106
2013-07-29,2249.064599,2147.246650
2013-07-30,2262.935401,2150.636942
2013-07-31,2266.687339,2157.410752
2013-08-01,2320.785530,2214.737082
2013-08-02,2322.749354,2220.953923
2013-08-05,2354.863049,2259.435871
2013-08-06,2370.687339,2279.510323
2013-08-07,2357.229974,2270.013473
2013-08-08,2353.260982,2264.335583
2013-08-09,2362.801034,2269.928864
2013-08-12,2431.824289,2324.781927
2013-08-13,2438.315245,2333.812914
2013-08-14,2427.989664,2325.784400
2013-08-15,2399.565891,2283.353577
2013-08-16,2381.540052,2265.898419
2013-08-19,2409.746770,2306.472847
2013-08-20,2390.149871,2286.066016
2013-08-21,2386.139535,2266.858902
2013-08-22,2381.322997,2271.000959
2013-08-23,2363.751938,2264.472226
2013-08-26,2414.077519,2311.127527
2013-08-27,2419.514212,2310.522145
2013-08-28,2406.263566,2281.012510
2013-08-29,2396.186047,2275.972228
2013-08-30,2391.638243,2260.555864
2013-09-02,2398.284238,2268.676450
2013-09-03,2433.591731,2315.497733
2013-09-04,2429.664083,2307.765764
2013-09-05,2420.403101,2299.430638
2013-09-06,2436.981912,2307.458182
2013-09-09,2522.594315,2380.364282
2013-09-10,2558.025840,2400.568837
2013-09-11,2566.294574,2396.654773
2013-09-12,2591.689922,2409.189862
2013-09-13,2572.506460,2395.798713
2013-09-16,2561.643411,2388.143098
2013-09-17,2508.857881,2355.780008
2013-09-18,2514.222222,2352.570611
2013-09-23,2555.338501,2428.837670
2013-09-24,2525.984496,2445.855318
2013-09-25,2510.625323,2421.558626
2013-09-26,2464.537468,2417.222949
2013-09-27,2475.421189,2429.526956
2013-09-30,2489.963824,2448.447184
2013-10-08,2523.834625,2464.218213
2013-10-09,2536.000000,2478.684735
2013-10-10,2510.925065,2467.130627
2013-10-11,2551.431525,2480.066617
2013-10-14,2555.596899,2473.215343
2013-10-15,2550.408269,2472.206903
2013-10-16,2502.708010,2430.567933
2013-10-17,2494.397933,2420.142729
2013-10-18,2507.545220,2426.666914
2013-10-21,2554.335917,2491.112272
2013-10-22,2528.051680,2458.924112
2013-10-23,2499.731266,2419.732614
2013-10-24,2481.147287,2398.531562
2013-10-25,2448.124031,2343.498549
2013-10-28,2445.426357,2323.219154
2013-10-29,2451.731266,2315.181331
2013-10-30,2488.341085,2346.315967
2013-10-31,2453.457364,2290.334615
2013-11-01,2465.074935,2302.598236
2013-11-04,2460.413437,2298.529000
2013-11-05,2463.844961,2300.577179
2013-11-06,2432.630491,2264.252598
2013-11-07,2419.173127,2232.312146
2013-11-08,2385.478036,2216.603887
2013-11-11,2393.684755,2255.287887
2013-11-12,2418.604651,2268.615764
2013-11-13,2364.981912,2227.154322
2013-11-14,2381.912145,2257.494241
2013-11-15,2429.695090,2292.209362
2013-11-18,2510.490956,2326.754794
2013-11-19,2493.188630,2302.601551
2013-11-20,2506.304910,2310.502140
2013-11-21,2490.945736,2294.736365
2013-11-22,2478.511628,2283.394123
2013-11-25,2468.868217,2281.144734
2013-11-26,2467.617571,2288.546074
2013-11-27,2495.586563,2318.042850
2013-11-28,2521.478036,2344.716802
2013-11-29,2520.868217,2357.484591
2013-12-02,2500.041344,2285.471928
2013-12-03,2524.837209,2329.673480
2013-12-04,2558.284238,2354.519692
2013-12-05,2551.111111,2337.869273
2013-12-06,2534.666667,2326.471795
2013-12-09,2533.198966,2338.448349
2013-12-10,2535.731266,2333.689612
2013-12-11,2493.808786,2314.688234
2013-12-12,2490.976744,2330.718563
2013-12-13,2487.483204,2336.159679
2013-12-16,2447.462532,2296.263770
2013-12-17,2435.534884,2288.519080
2013-12-18,2436.413437,2289.609274
2013-12-19,2410.759690,2261.905539
2013-12-20,2354.666667,2240.828639
2013-12-23,2361.343669,2258.738942
2013-12-24,2365.116279,2270.099204
2013-12-25,2382.542636,2292.055301
2013-12-26,2341.426357,2254.530957
2013-12-27,2380.857881,2282.400227
2013-12-30,2376.702842,2277.378717
2013-12-31,2408.299742,2292.936080
2014-01-02,2399.979328,2318.794095
2014-01-03,2367.731266,2305.652471
2014-01-06,2313.839793,2247.873380
2014-01-07,2313.178295,2254.150517
2014-01-08,2317.219638,2265.658597
2014-01-09,2296.868217,2244.122302
2014-01-10,2278.914729,2216.384854
2014-01-13,2267.369509,2204.563690
2014-01-14,2287.183463,2221.446735
2014-01-15,2283.142119,2237.257509
2014-01-16,2286.139535,2215.134971
2014-01-17,2251.669251,2170.799941
2014-01-20,2238.749354,2134.718728
2014-01-21,2260.888889,2152.086078
2014-01-22,2319.173127,2206.573338
2014-01-23,2306.863049,2212.355971
2014-01-24,2321.116279,2218.134126
2014-01-27,2290.356589,2171.676884
2014-01-28,2294.428941,2167.090347
2014-01-29,2302.614987,2168.553047
2014-01-30,2276.434109,2146.507605
2014-02-07,2286.801034,2163.568951
2014-02-10,2343.700258,2234.830940
2014-02-11,2362.335917,2238.935016
2014-02-12,2368.217054,2249.396342
2014-02-13,2356.124031,2224.993684
2014-02-14,2372.692506,2242.555188
2014-02-17,2389.302326,2242.368460
2014-02-18,2359.111111,2221.653838
2014-02-19,2386.211886,2242.994009
2014-02-20,2364.279070,2223.990327
2014-02-21,2340.351421,2214.329029
2014-02-24,2288.899225,2172.163465
2014-02-25,2230.397933,2094.059200
2014-02-26,2236.082687,2088.073244
2014-02-27,2226.470284,2045.003617
2014-02-28,2252.165375,2085.221041
2014-03-03,2263.948320,2108.692044
2014-03-04,2257.643411,2088.061233
2014-03-05,2236.671835,2062.833700
2014-03-06,2246.645995,2050.999134
2014-03-07,2241.198966,2071.359401
2014-03-10,2168.258398,2040.269043
2014-03-11,2179.493540,2067.640317
2014-03-12,2185.147287,2074.628272
2014-03-13,2212.227390,2100.758181
2014-03-14,2194.149871,2083.331050
2014-03-17,2215.028424,2102.249983
2014-03-18,2209.953488,2085.882932
2014-03-19,2192.113695,2041.697768
2014-03-20,2157.074935,1993.598555
2014-03-21,2231.317829,2048.804291
2014-03-24,2249.664083,2042.959223
2014-03-25,2247.483204,2068.381449
2014-03-26,2243.979328,2087.648479
2014-03-27,2228.124031,2045.021459
2014-03-28,2224.258398,2022.408011
2014-03-31,2218.408269,2011.550667
2014-04-01,2235.782946,2025.342493
2014-04-02,2253.984496,2015.491689
2014-04-03,2237.736434,2017.244793
2014-04-04,2258.883721,2054.568194
2014-04-08,2312.475452,2104.826484
2014-04-09,2313.819121,2117.474420
2014-04-10,2350.139535,2132.748392
2014-04-11,2346.945736,2131.913412
2014-04-14,2344.816537,2141.522746
2014-04-15,2304.351421,2121.466302
2014-04-16,2307.524548,2116.439132
2014-04-17,2299.534884,2114.117106
2014-04-18,2299.204134,2112.761860
2014-04-21,2260.723514,2085.911208
2014-04-22,2270.594315,2070.845131
2014-04-23,2268.392765,2054.500332
2014-04-24,2264.051680,2037.423260
2014-04-25,2240.651163,2005.376080
2014-04-28,2206.687339,1967.934196
2014-04-29,2230.976744,2005.586754
2014-04-30,2231.173127,2029.926546
2014-05-05,2228.909561,2041.392042
2014-05-06,2229.798450,2046.415326
2014-05-07,2209.116279,2006.109201
2014-05-08,2207.235142,1994.397849
2014-05-09,2205.591731,1980.945947
2014-05-12,2253.281654,2020.765226
2014-05-13,2247.906977,2020.784664
2014-05-14,2245.343669,2018.111813
2014-05-15,2216.103359,1985.757516
2014-05-16,2218.036176,1984.900198
2014-05-19,2186.191214,1960.187696
2014-05-20,2186.842377,1957.447541
2014-05-21,2207.658915,1976.245087
2014-05-22,2202.449612,1972.119888
2014-05-23,2220.578811,1989.908290
2014-05-26,2228.403101,1997.306984
2014-05-27,2219.410853,1986.228717
2014-05-28,2242.222222,2009.898311
2014-05-29,2227.555556,1996.540602
2014-05-30,2228.899225,1995.262096
2014-06-03,2222.139535,1981.845475
2014-06-04,2199.762274,1964.454703
2014-06-05,2222.842377,1980.814135
2014-06-06,2206.428941,1974.761959
2014-06-09,2205.974160,1958.883376
2014-06-10,2233.870801,1990.572485
2014-06-11,2233.354005,1994.051490
2014-06-12,2225.746770,1993.816030
2014-06-13,2249.343669,2006.415965
2014-06-16,2265.488372,2017.666472
2014-06-17,2242.552972,2000.404505
2014-06-18,2232.806202,1985.830005
2014-06-19,2198.356589,1947.026311
2014-06-20,2208.506460,1957.407362
2014-06-23,2205.798450,1957.487602
2014-06-24,2216.868217,1972.595610
2014-06-25,2205.033592,1964.906966
2014-06-26,2221.271318,1980.986297
2014-06-27,2222.490956,1984.581218
2014-06-30,2237.850129,2004.608042
2014-07-01,2237.271318,2003.834682
2014-07-02,2243.793282,1995.556444
2014-07-03,2253.426357,1999.612727
2014-07-04,2251.886305,1991.108845
2014-07-07,2249.395349,1979.035722
2014-07-08,2253.715762,1981.397729
2014-07-09,2220.888889,1938.823970
2014-07-10,2214.832041,1913.069010
2014-07-11,2220.165375,1922.130757
2014-07-14,2244.713178,1940.373783
2014-07-15,2248.041344,1946.846417
2014-07-16,2243.793282,1928.827899
2014-07-17,2229.529716,1914.880792
2014-07-18,2236.837209,1919.369209
2014-07-21,2239.069767,1941.006393
2014-07-22,2266.356589,1953.632750
2014-07-23,2271.658915,1938.317812
2014-07-24,2312.165375,1946.782973
2014-07-25,2336.382429,1965.434417
2014-07-28,2401.963824,2002.417164
2014-07-29,2409.684755,2028.563086
2014-07-30,2400.010336,2042.826584
2014-07-31,2429.198966,2059.141435
2014-08-01,2407.648579,2045.660576
2014-08-04,2455.421189,2064.765022
2014-08-05,2448.940568,2071.675649
2014-08-06,2442.604651,2071.986085
2014-08-07,2405.643411,2044.818888
2014-08-08,2409.436693,2053.158987
2014-08-11,2444.806202,2074.746554
2014-08-12,2436.227390,2073.823128
2014-08-13,2438.139535,2071.346559
2014-08-14,2414.418605,2052.609128
2014-08-15,2439.937984,2072.066321
2014-08-18,2454.325581,2094.621334
2014-08-19,2454.542636,2100.582256
2014-08-20,2445.622739,2094.600432
2014-08-21,2433.322997,2098.479983
2014-08-22,2444.816537,2108.304282
2014-08-25,2421.560724,2095.129526
2014-08-26,2402.160207,2075.521951
2014-08-27,2405.788114,2085.176982
2014-08-28,2388.919897,2072.393033
2014-08-29,2416.837209,2100.812236
2014-09-01,2434.439276,2122.869767
2014-09-02,2466.625323,2145.378597
2014-09-03,2489.757106,2166.855066
2014-09-04,2507.720930,2180.415401
2014-09-05,2531.534884,2212.344278
2014-09-09,2527.359173,2218.098064
2014-09-10,2514.139535,2210.688894
2014-09-11,2504.857881,2202.487224
2014-09-12,2520.268734,2209.496858
2014-09-15,2519.059432,2213.874556
2014-09-16,2469.012920,2153.544265
2014-09-17,2481.994832,2160.770280
2014-09-18,2489.571059,2173.156686
2014-09-19,2506.677003,2190.933084
2014-09-22,2458.832041,2150.101315
2014-09-23,2480.062016,2166.327335
2014-09-24,2523.886305,2200.393981
2014-09-25,2518.832041,2199.687873
2014-09-26,2519.069767,2201.588673
2014-09-29,2530.025840,2220.962364
2014-09-30,2533.322997,2226.851528
2014-10-08,2561.633075,2245.638317
2014-10-09,2565.333333,2235.036718
2014-10-10,2549.653747,2213.501018
2014-10-13,2537.416021,2200.476704
2014-10-14,2528.744186,2195.153724
2014-10-15,2546.635659,2214.908335
2014-10-16,2526.511628,2204.761426
2014-10-17,2523.751938,2205.049315
2014-10-20,2537.167959,2218.843615
2014-10-21,2515.131783,2202.082541
