Date,Strategy,CSI300,Strategy_to_CSI300_Ratio
2015-09-01,289.378773,347.501809,0.832740
2015-09-02,293.442131,347.889406,0.843493
2015-09-07,281.283348,335.967959,0.837233
2015-09-08,287.150406,344.601550,0.833282
2015-09-09,292.465489,351.349871,0.832405
2015-09-10,288.657601,347.034625,0.831783
2015-09-11,287.701053,345.962791,0.831595
2015-09-14,284.898562,339.134884,0.840074
2015-09-15,275.779766,325.811886,0.846439
2015-09-16,288.481342,342.041344,0.843411
2015-09-17,283.718744,334.573643,0.848001
2015-09-18,284.078270,336.048579,0.845349
2015-09-21,290.087057,341.937984,0.848362
2015-09-22,292.427510,345.119380,0.847323
2015-09-23,284.302510,337.264083,0.842967
2015-09-24,286.658553,339.534884,0.844268
2015-09-25,278.455592,334.051680,0.833570
2015-09-28,278.869362,335.167959,0.832029
2015-09-29,272.124502,328.563307,0.828225
2015-09-30,274.712026,331.054264,0.829810
2015-10-08,282.269046,340.721447,0.828445
2015-10-09,284.593375,345.232041,0.824354
2015-10-12,294.145408,356.350388,0.825439
2015-10-13,294.057130,356.076486,0.825826
2015-10-14,291.866166,352.052713,0.829041
2015-10-15,298.355026,360.394832,0.827856
2015-10-16,304.714347,365.278553,0.834197
2015-10-19,304.816152,365.289922,0.834450
2015-10-20,313.876287,369.788114,0.848800
2015-10-21,305.515759,358.992248,0.851037
2015-10-22,311.887291,364.292506,0.856145
2015-10-23,312.070337,369.120413,0.845443
2015-10-26,312.654200,370.982946,0.842772
2015-10-27,312.316692,371.357106,0.841014
2015-10-28,306.450940,364.332817,0.841129
2015-10-29,307.075525,365.200000,0.840842
2015-10-30,306.893335,365.279587,0.840160
2015-11-02,302.749235,359.272351,0.842673
2015-11-03,301.301324,358.190181,0.841177
2015-11-04,312.774649,375.042894,0.833970
2015-11-05,322.134824,383.045995,0.840982
2015-11-06,326.283350,392.079587,0.832187
2015-11-09,328.600733,396.935401,0.827844
2015-11-10,326.826242,396.200517,0.824901
2015-11-11,327.573485,396.242894,0.826699
2015-11-12,325.315974,392.281137,0.829293
2015-11-13,320.689863,387.208269,0.828210
2015-11-16,321.463590,389.057364,0.826263
2015-11-17,321.151453,388.464083,0.826721
2015-11-18,315.322852,384.039276,0.821069
2015-11-19,319.683311,390.177778,0.819327
2015-11-20,319.858891,390.116796,0.819905
2015-11-23,320.680053,387.942119,0.826618
2015-11-24,319.274238,387.998966,0.822874
2015-11-25,320.438647,390.864083,0.819821
2015-11-26,317.935204,388.571576,0.818215
2015-11-27,299.162303,367.647545,0.813720
2015-11-30,297.057357,368.621189,0.805861
2015-12-01,299.567814,371.235142,0.806949
2015-12-02,306.342271,384.697674,0.796320
2015-12-03,307.380438,387.524548,0.793190
2015-12-04,302.691620,380.112661,0.796321
2015-12-07,303.637191,381.148320,0.796638
2015-12-08,298.614555,374.472351,0.797428
2015-12-09,296.849882,375.807752,0.789898
2015-12-10,294.435732,374.478553,0.786255
2015-12-11,292.339312,372.926098,0.783907
2015-12-14,300.772366,383.598966,0.784080
2015-12-15,298.523541,381.849096,0.781784
2015-12-16,297.497258,380.924031,0.780988
2015-12-17,303.171922,388.205685,0.780957
2015-12-18,303.438655,389.448062,0.779151
2015-12-21,306.921731,399.582429,0.768106
2015-12-22,306.964841,400.695607,0.766080
2015-12-23,304.816787,399.625840,0.762755
2015-12-24,300.937173,395.803618,0.760319
2015-12-25,301.331116,396.713178,0.759569
2015-12-28,292.882607,385.284755,0.760172
2015-12-29,294.103563,388.823773,0.756393
2015-12-30,293.345123,389.165891,0.753779
2015-12-31,291.270789,385.633075,0.755306
2016-01-04,268.562244,358.560207,0.749002
2016-01-05,265.957700,359.563824,0.739668
2016-01-06,272.658712,365.871835,0.745230
2016-01-07,252.252504,340.504393,0.740820
2016-01-08,257.190070,347.448062,0.740226
2016-01-11,248.083659,329.968992,0.751839
2016-01-12,250.962314,332.373127,0.755062
2016-01-13,242.617908,326.189147,0.743795
2016-01-14,247.804571,332.978811,0.744205
2016-01-15,237.174023,322.349354,0.735767
2016-01-18,239.662371,323.589664,0.740637
2016-01-19,251.354897,333.140052,0.754502
2016-01-20,250.873200,328.101292,0.764621
2016-01-21,239.537341,318.485788,0.752113
2016-01-22,242.782624,321.804651,0.754441
2016-01-25,242.609097,323.399483,0.750184
2016-01-26,227.198262,303.928682,0.747538
2016-01-27,225.372756,302.878553,0.744103
2016-01-28,215.190629,294.962274,0.729553
2016-01-29,223.254058,304.505426,0.733169
2016-02-01,218.541091,299.850129,0.728834
2016-02-02,223.468647,306.080620,0.730097
2016-02-03,222.789916,304.768992,0.731012
2016-02-04,225.925481,308.502326,0.732330
2016-02-05,224.257997,306.334884,0.732068
2016-02-15,222.642707,304.569509,0.731008
2016-02-16,230.517731,313.905943,0.734353
2016-02-17,235.476433,316.622222,0.743714
2016-02-18,233.901138,315.627907,0.741066
2016-02-19,233.526585,315.409819,0.740391
2016-02-22,237.857983,322.363824,0.737856
2016-02-23,234.665362,319.313695,0.734905
2016-02-24,238.404217,321.400517,0.741767
2016-02-25,219.710222,301.679587,0.728290
2016-02-26,220.553805,304.705943,0.723825
2016-02-29,212.535747,297.412920,0.714615
2016-03-01,216.985895,302.913695,0.716329
2016-03-02,227.506084,315.382946,0.721365
2016-03-03,227.696147,316.115762,0.720294
2016-03-04,228.299309,319.781912,0.713922
2016-03-07,230.133314,320.913695,0.717119
2016-03-08,230.658512,321.206202,0.718101
2016-03-09,228.173985,317.510078,0.718635
2016-03-10,222.550697,311.436693,0.714594
2016-03-11,223.249207,311.966925,0.715618
2016-03-14,228.043226,316.867183,0.719681
2016-03-15,227.685017,317.806718,0.716426
2016-03-16,228.487624,319.382946,0.715403
2016-03-17,231.524044,322.914729,0.716982
2016-03-18,236.073120,327.851163,0.720062
2016-03-21,240.123080,335.859432,0.714951
2016-03-22,239.445128,333.414987,0.718159
2016-03-23,240.108006,334.479587,0.717855
2016-03-24,238.100967,328.873385,0.723990
2016-03-25,238.902210,330.524031,0.722798
2016-03-28,238.245722,327.620672,0.727200
2016-03-29,235.772000,324.073385,0.727527
2016-03-30,240.615943,332.432041,0.723805
2016-03-31,240.339480,332.619121,0.722567
2016-04-01,239.795735,333.011886,0.720082
2016-04-05,243.278179,337.414987,0.721006
2016-04-06,243.879099,336.695607,0.724331
2016-04-07,240.842526,331.709561,0.726064
2016-04-08,239.264300,329.274419,0.726641
2016-04-11,240.622587,333.860465,0.720728
2016-04-12,239.518779,332.656331,0.720019
2016-04-13,240.695205,337.093540,0.714031
2016-04-14,241.994453,338.587080,0.714719
2016-04-15,242.057639,338.212920,0.715696
2016-04-18,239.887433,333.689922,0.718893
2016-04-19,240.363653,334.708010,0.718129
2016-04-20,238.387813,328.788630,0.725049
2016-04-21,235.899495,326.677003,0.722118
2016-04-22,238.376401,328.155039,0.726414
2016-04-25,237.055468,326.824806,0.725329
2016-04-26,238.064295,328.595349,0.724491
2016-04-27,237.909686,327.226873,0.727048
2016-04-28,238.610208,326.674935,0.730421
2016-04-29,238.724299,326.279070,0.731657
2016-05-03,243.713636,332.148837,0.733748
2016-05-04,243.553137,331.727132,0.734197
2016-05-05,244.413911,332.188114,0.735770
2016-05-06,239.361405,323.550388,0.739796
2016-05-09,236.673373,316.859948,0.746934
2016-05-10,237.352581,317.220672,0.748225
2016-05-11,238.987303,318.636693,0.750031
2016-05-12,238.926283,319.394315,0.748061
2016-05-13,236.634478,317.823256,0.744547
2016-05-16,237.749436,319.928682,0.743133
2016-05-17,237.155884,318.968475,0.743509
2016-05-18,235.682306,317.110078,0.743219
2016-05-19,234.679242,316.537468,0.741395
2016-05-20,235.481086,318.162274,0.740129
2016-05-23,236.882640,319.092506,0.742364
2016-05-24,235.700060,316.647028,0.744362
2016-05-25,234.836290,316.199483,0.742684
2016-05-26,234.431286,316.714212,0.740198
2016-05-27,233.989251,316.537468,0.739215
2016-05-30,234.204580,316.972610,0.738880
2016-05-31,240.747901,327.603101,0.734877
2016-06-01,240.937423,326.671835,0.737552
2016-06-02,241.548425,327.348837,0.737893
2016-06-03,244.304138,329.646512,0.741109
2016-06-06,243.677664,328.557106,0.741660
2016-06-07,243.780799,328.377261,0.742380
2016-06-08,242.414470,327.027390,0.741267
2016-06-13,236.642753,316.934367,0.746662
2016-06-14,237.325948,317.930749,0.746471
2016-06-15,240.315596,322.105426,0.746077
2016-06-16,238.374260,319.862532,0.745240
2016-06-17,239.833528,321.484238,0.746020
2016-06-20,239.581754,321.722997,0.744683
2016-06-21,238.614256,321.066667,0.743192
2016-06-22,240.451868,323.923514,0.742311
2016-06-23,238.961446,322.203618,0.741647
2016-06-24,235.967996,318.052713,0.741915
2016-06-27,240.244692,322.536434,0.744861
2016-06-28,242.242606,324.175711,0.747257
2016-06-29,242.109923,325.725065,0.743295
2016-06-30,242.731936,325.986563,0.744607
2016-07-01,242.685115,326.015504,0.744397
2016-07-04,243.785312,331.235142,0.735989
2016-07-05,242.232891,331.512145,0.730691
2016-07-06,244.875827,332.485788,0.736500
2016-07-07,244.358507,331.777778,0.736513
2016-07-08,242.756370,329.951421,0.735734
2016-07-11,242.974698,331.093540,0.733855
2016-07-12,248.038229,338.313178,0.733162
2016-07-13,248.424679,339.314729,0.732136
2016-07-14,247.540422,338.683204,0.730891
2016-07-15,247.944962,338.633592,0.732192
2016-07-18,246.449164,337.159690,0.730957
2016-07-19,244.105175,335.734367,0.727078
2016-07-20,243.502318,334.636693,0.727662
2016-07-21,244.395208,336.177778,0.726982
2016-07-22,242.455559,333.349871,0.727331
2016-07-25,243.314006,333.942119,0.728611
2016-07-26,246.567751,337.942119,0.729615
2016-07-27,242.170073,332.634625,0.728036
2016-07-28,243.581586,332.934367,0.731620
2016-07-29,242.007139,331.155556,0.730796
2016-08-01,239.891754,328.352455,0.730592
2016-08-02,240.595181,329.617571,0.729922
2016-08-03,241.375663,330.078553,0.731267
2016-08-04,242.902529,330.882687,0.734105
2016-08-05,244.027776,331.277519,0.736626
2016-08-08,246.614419,334.282171,0.737743
2016-08-09,248.379976,336.638760,0.737823
2016-08-10,246.620105,335.228941,0.735677
2016-08-11,245.503607,334.197416,0.734607
2016-08-12,250.629949,340.488889,0.736088
2016-08-15,258.420341,350.741085,0.736784
2016-08-16,259.479242,349.173127,0.743125
2016-08-17,257.044252,348.635659,0.737286
2016-08-18,256.129192,347.750904,0.736531
2016-08-19,254.975679,347.805685,0.733098
2016-08-22,253.657198,344.887855,0.735477
2016-08-23,254.059945,345.408786,0.735534
2016-08-24,252.834378,344.171576,0.734617
2016-08-25,250.290698,342.012403,0.731818
2016-08-26,250.117586,341.818088,0.731727
2016-08-29,251.824230,341.889406,0.736566
2016-08-30,251.862565,342.324548,0.735742
2016-08-31,255.102701,343.957623,0.741669
2016-09-01,252.082175,341.248579,0.738705
2016-09-02,252.439886,342.543669,0.736957
2016-09-05,252.229023,343.119380,0.735106
2016-09-06,253.342177,345.491473,0.733281
2016-09-07,252.283377,345.304393,0.730612
2016-09-08,252.832611,345.174160,0.732478
2016-09-09,250.762278,342.949871,0.731192
2016-09-12,247.986113,337.219638,0.735385
2016-09-13,248.033093,336.985013,0.736036
2016-09-14,247.192769,334.752455,0.738435
2016-09-19,249.041967,337.273385,0.738398
2016-09-20,248.737458,336.682171,0.738790
2016-09-21,249.413514,337.637209,0.738703
2016-09-22,251.481530,340.167442,0.739287
2016-09-23,250.983815,338.570543,0.741304
2016-09-26,246.991014,332.845478,0.742059
2016-09-27,248.369767,334.961240,0.741488
2016-09-28,247.745464,333.942119,0.741881
2016-09-29,249.227455,335.337468,0.743214
2016-09-30,250.817648,336.256331,0.745912
2016-10-10,253.659759,340.451680,0.745068
2016-10-11,254.586768,341.763307,0.744921
2016-10-12,253.922982,341.086305,0.744454
2016-10-13,253.326555,341.359173,0.742111
2016-10-14,253.154954,341.689922,0.740891
2016-10-17,251.565619,338.798966,0.742522
2016-10-18,254.126821,343.289922,0.740269
2016-10-19,253.844974,342.763824,0.740583
2016-10-20,254.138764,343.007752,0.740913
2016-10-21,254.497166,343.952455,0.739920
2016-10-24,257.149647,348.070284,0.738787
2016-10-25,257.995245,348.056848,0.741245
2016-10-26,258.365028,346.749354,0.745106
2016-10-27,257.762565,345.808786,0.745390
2016-10-28,258.289822,345.233075,0.748161
2016-10-31,258.521606,344.835142,0.749696
2016-11-01,259.926727,347.188630,0.748661
2016-11-02,259.242138,344.532300,0.752447
2016-11-03,260.306395,347.812920,0.748409
2016-11-04,258.837496,346.684238,0.746609
2016-11-07,258.226397,346.934367,0.744309
2016-11-08,260.473121,348.436176,0.747549
2016-11-09,259.594268,346.568475,0.749042
2016-11-10,261.249642,350.450646,0.745468
2016-11-11,260.865972,353.201034,0.738576
2016-11-14,259.355614,354.547804,0.731511
2016-11-15,259.978697,354.508527,0.733350
2016-11-16,260.002338,354.479587,0.733476
2016-11-17,259.834343,355.197933,0.731520
2016-11-18,258.694316,353.225840,0.732377
2016-11-21,259.761424,355.670284,0.730343
2016-11-22,260.167201,358.486822,0.725737
2016-11-23,262.523975,359.145220,0.730969
2016-11-24,263.964122,360.593282,0.732027
2016-11-25,265.656228,363.958656,0.729908
2016-11-28,265.531411,365.382946,0.726721
2016-11-29,269.041636,368.376227,0.730345
2016-11-30,266.186488,365.684755,0.727912
2016-12-01,267.677861,368.479587,0.726439
2016-12-02,265.704305,364.749354,0.728457
2016-12-05,263.416458,358.595349,0.734579
2016-12-06,263.945459,357.534884,0.738237
2016-12-07,264.070093,359.250646,0.735058
2016-12-08,266.053260,358.670801,0.741776
2016-12-09,267.427278,361.105943,0.740578
2016-12-12,263.294501,352.370026,0.747210
2016-12-13,262.736102,351.942119,0.746532
2016-12-14,261.520212,349.245478,0.748815
2016-12-15,256.037688,345.264083,0.741571
2016-12-16,256.360340,345.842894,0.741262
2016-12-19,255.766204,344.080620,0.743332
2016-12-20,253.989174,342.021705,0.742611
2016-12-21,254.937519,345.068734,0.738802
2016-12-22,253.843859,344.772093,0.736266
2016-12-23,251.238057,341.870801,0.734892
2016-12-26,251.954574,343.400517,0.733705
2016-12-27,251.786181,342.779328,0.734543
2016-12-28,251.105252,341.280620,0.735774
2016-12-29,251.248475,340.853747,0.737115
2016-12-30,253.744563,342.127132,0.741667
2017-01-03,256.042086,345.450129,0.741184
2017-01-04,259.575446,348.145736,0.745594
2017-01-05,258.993340,348.091990,0.744037
2017-01-06,257.446291,346.012403,0.744038
2017-01-09,257.965852,347.689922,0.741942
2017-01-10,257.958282,347.108010,0.743164
2017-01-11,255.866943,344.651163,0.742394
2017-01-12,255.035934,342.906460,0.743748
2017-01-13,255.607420,343.143152,0.744900
2017-01-16,256.959891,343.095607,0.748945
2017-01-17,258.124578,343.809819,0.750777
2017-01-18,260.813723,345.154522,0.755643
2017-01-19,260.199948,344.112661,0.756148
2017-01-20,261.568069,346.758656,0.754323
2017-01-23,261.562880,347.708527,0.752248
2017-01-24,262.447911,347.746770,0.754710
2017-01-25,263.071399,348.930233,0.753937
2017-01-26,263.245618,350.176744,0.751751
2017-02-03,261.834242,347.750904,0.752936
2017-02-06,262.356866,348.652196,0.752489
2017-02-07,262.205747,347.873902,0.753738
2017-02-08,262.876118,349.694057,0.751732
2017-02-09,263.425684,351.037726,0.750420
2017-02-10,263.984555,352.815504,0.748223
2017-02-13,266.633174,355.171059,0.750718
2017-02-14,266.127554,355.121447,0.749399
2017-02-15,265.623111,353.665116,0.751058
2017-02-16,266.478292,355.651680,0.749268
2017-02-17,266.259101,353.637209,0.752916
2017-02-20,271.739291,358.800000,0.757356
2017-02-21,271.397699,359.981395,0.753921
2017-02-22,272.719015,360.698708,0.756085
2017-02-23,272.017769,358.999483,0.757711
2017-02-24,271.668789,359.054264,0.756623
2017-02-27,269.250130,356.198450,0.755899
2017-02-28,269.292626,356.879587,0.754576
2017-03-01,269.316282,357.461499,0.753413
2017-03-02,267.924682,355.049096,0.754613
2017-03-03,267.852703,354.300775,0.756004
2017-03-06,268.898238,356.225323,0.754854
2017-03-07,271.064184,356.998450,0.759287
2017-03-08,270.316852,356.457881,0.758342
2017-03-09,268.472320,354.205685,0.757956
2017-03-10,269.560762,354.303876,0.760818
2017-03-13,271.867679,357.426357,0.760626
2017-03-14,271.428164,357.280620,0.759706
2017-03-15,271.945746,357.998966,0.759627
2017-03-16,272.166372,359.845995,0.756341
2017-03-17,269.897214,356.156072,0.757806
2017-03-20,271.907990,356.548837,0.762611
2017-03-21,275.456386,358.279070,0.768832
2017-03-22,274.992423,356.594315,0.771163
2017-03-23,275.682597,357.827390,0.770435
2017-03-24,277.920465,360.682171,0.770541
2017-03-27,275.946628,359.487339,0.767612
2017-03-28,275.176455,358.636693,0.767285
2017-03-29,274.993800,358.159173,0.767798
2017-03-30,273.735922,355.220672,0.770608
2017-03-31,275.938114,357.214470,0.772472
2017-04-05,278.931866,362.159173,0.770191
2017-04-06,280.395692,363.209302,0.771995
2017-04-07,280.184747,363.561757,0.770666
2017-04-10,278.786968,362.288372,0.769517
2017-04-11,278.804894,363.548320,0.766899
2017-04-12,278.154416,362.732817,0.766830
2017-04-13,278.315852,363.263049,0.766155
2017-04-14,276.785630,360.361757,0.768077
2017-04-17,276.932835,359.683721,0.769934
2017-04-18,277.499018,357.905943,0.775341
2017-04-19,276.834566,356.163307,0.777269
2017-04-20,280.357455,357.782946,0.783596
2017-04-21,280.408277,358.324548,0.782554
2017-04-24,278.091805,354.652196,0.784125
2017-04-25,280.333377,355.655814,0.788215
2017-04-26,279.316637,356.090956,0.784397
2017-04-27,279.390948,356.250129,0.784255
2017-04-28,278.069176,355.529716,0.782126
2017-05-02,276.972574,354.168475,0.782036
2017-05-03,277.151980,352.778295,0.785627
2017-05-04,276.750765,351.874935,0.786503
2017-05-05,276.099793,349.617571,0.789719
2017-05-08,274.869545,347.163824,0.791757
2017-05-09,274.332328,346.514729,0.791690
2017-05-10,275.380081,344.981912,0.798245
2017-05-11,277.824596,346.940568,0.800784
2017-05-12,281.400970,349.910078,0.804209
2017-05-15,283.316839,351.337468,0.806395
2017-05-16,284.991858,354.382429,0.804193
2017-05-17,281.767286,352.451680,0.799449
2017-05-18,281.337697,351.225840,0.801017
2017-05-19,282.857424,351.819121,0.803985
2017-05-22,285.443646,352.582946,0.809579
2017-05-23,289.832033,353.921447,0.818916
2017-05-24,289.171983,353.919380,0.817056
2017-05-25,293.801632,360.274935,0.815493
2017-05-26,293.086472,359.734367,0.814730
2017-05-31,293.737541,361.021189,0.813630
2017-06-01,296.648340,361.523514,0.820551
2017-06-02,294.588432,360.362791,0.817477
2017-06-05,292.077314,358.527132,0.814659
2017-06-06,294.868596,361.021189,0.816763
2017-06-07,298.888072,365.257881,0.818293
2017-06-08,301.829942,368.059948,0.820056
2017-06-09,304.259137,369.629974,0.823145
2017-06-12,306.023019,369.445995,0.828330
2017-06-13,305.861744,370.260465,0.826072
2017-06-14,300.248822,365.405685,0.821686
2017-06-15,298.018555,364.732817,0.817087
2017-06-16,295.945055,363.696124,0.813715
2017-06-19,299.042621,367.304393,0.814155
2017-06-20,297.933913,366.562274,0.812778
2017-06-21,302.581448,370.848579,0.815916
2017-06-22,304.244987,371.094574,0.819858
2017-06-23,306.952719,374.457881,0.819726
2017-06-26,310.348871,379.130749,0.818580
2017-06-27,311.801511,379.816021,0.820928
2017-06-28,309.201607,376.865116,0.820457
2017-06-29,311.121290,379.207235,0.820452
2017-06-30,310.591367,378.997416,0.819508
2017-07-03,307.365763,377.348837,0.814540
2017-07-04,304.407738,374.158140,0.813580
2017-07-05,309.643774,378.261499,0.818597
2017-07-06,310.014384,378.304910,0.819483
2017-07-07,307.490037,377.873902,0.813737
2017-07-10,308.418958,377.642377,0.816696
2017-07-11,311.950384,379.411886,0.822195
2017-07-12,309.836373,378.172610,0.819299
2017-07-13,313.011850,381.077003,0.821387
2017-07-14,315.287694,382.748320,0.823747
2017-07-17,315.113250,378.662532,0.832174
2017-07-18,314.782630,379.036693,0.830481
2017-07-19,317.952790,385.503876,0.824772
2017-07-20,319.875238,387.377778,0.825745
2017-07-21,318.586398,385.385013,0.826670
2017-07-24,319.928887,386.921964,0.826856
2017-07-25,318.662545,384.450646,0.828878
2017-07-26,316.279637,382.986047,0.825825
2017-07-27,315.777894,383.688889,0.823005
2017-07-28,317.039335,384.691473,0.824139
2017-07-31,317.758445,386.343152,0.822477
2017-08-01,321.484499,389.703359,0.824947
2017-08-02,319.990671,388.718346,0.823194
2017-08-03,315.322716,385.305426,0.818371
2017-08-04,313.748234,383.212403,0.818732
2017-08-07,316.063892,385.197933,0.820523
2017-08-08,315.709218,385.758140,0.818412
2017-08-09,317.016469,385.637209,0.822059
2017-08-10,316.694945,384.074419,0.824567
2017-08-11,310.975723,376.987080,0.824898
2017-08-14,315.048074,381.879070,0.824994
2017-08-15,316.175651,383.055297,0.825405
2017-08-16,314.802769,382.575711,0.822851
2017-08-17,315.309913,384.628424,0.819778
2017-08-18,315.727892,384.978811,0.820118
2017-08-21,317.534686,386.665633,0.821213
2017-08-22,320.267687,387.834625,0.825784
2017-08-23,321.499497,388.226357,0.828124
2017-08-24,320.236181,386.010336,0.829605
2017-08-25,325.099965,392.325581,0.828648
2017-08-28,326.993529,397.179328,0.823289
2017-08-29,326.303631,396.334884,0.823303
2017-08-30,325.950191,396.310078,0.822463
2017-08-31,323.786723,395.048062,0.819613
2017-09-01,323.465936,395.921447,0.816995
2017-09-04,324.991696,397.480103,0.817630
2017-09-05,325.286829,398.661499,0.815947
2017-09-06,323.735493,397.875969,0.813659
2017-09-07,321.301421,395.852196,0.811670
2017-09-08,320.351224,395.451163,0.810090
2017-09-11,319.206033,395.416021,0.807266
2017-09-12,321.744352,396.685271,0.811082
2017-09-13,322.588066,397.168992,0.812219
2017-09-14,320.598035,395.861499,0.809874
2017-09-15,320.575973,396.000000,0.809535
2017-09-18,320.725508,397.223773,0.807418
2017-09-19,320.676131,396.084755,0.809615
2017-09-20,320.423166,397.151421,0.806804
2017-09-21,322.275925,396.673902,0.812445
2017-09-22,322.993228,396.664599,0.814273
2017-09-25,324.146746,394.603618,0.821449
2017-09-26,324.520863,394.912661,0.821754
2017-09-27,324.096324,394.956072,0.820588
2017-09-28,325.121358,395.094574,0.822895
2017-09-29,325.248285,396.537468,0.820221
2017-10-09,329.062348,401.262016,0.820069
2017-10-10,329.287081,402.052713,0.819015
2017-10-11,331.924590,403.378811,0.822861
2017-10-12,333.766151,404.439276,0.825257
2017-10-13,334.476342,405.271318,0.825315
2017-10-16,336.073356,404.490956,0.830855
2017-10-17,336.131034,404.451680,0.831078
2017-10-18,340.122904,407.665116,0.834319
2017-10-19,341.838400,406.330749,0.841281
2017-10-20,339.298591,405.875969,0.835966
2017-10-23,339.204729,406.284238,0.834895
2017-10-24,341.479030,409.240310,0.834422
2017-10-25,343.260451,411.054264,0.835073
2017-10-26,345.903681,412.773127,0.838000
2017-10-27,353.194037,415.707494,0.849622
2017-10-30,353.228573,414.441344,0.852301
2017-10-31,352.597950,414.131266,0.851416
2017-11-01,352.495802,413.087339,0.853320
2017-11-02,352.803392,413.140052,0.853956
2017-11-03,354.084127,412.682171,0.858007
2017-11-06,357.396035,415.595866,0.859961
2017-11-07,359.494740,419.043928,0.857893
2017-11-08,357.565140,418.398966,0.854603
2017-11-09,361.062869,421.281654,0.857058
2017-11-10,365.257641,425.003618,0.859422
2017-11-13,368.747303,426.673902,0.864237
2017-11-14,366.317151,423.705426,0.864556
2017-11-15,365.051505,421.051163,0.867000
2017-11-16,370.338671,424.290439,0.872842
2017-11-17,372.301911,425.927649,0.874097
2017-11-20,374.922581,428.302842,0.875368
2017-11-21,379.355890,435.937984,0.870206
2017-11-22,379.589168,436.958140,0.868708
2017-11-23,367.419168,424.020672,0.866512
2017-11-24,366.093081,424.206718,0.863006
2017-11-27,360.416826,418.599483,0.861006
2017-11-28,361.894139,419.206202,0.863284
2017-11-29,361.326853,418.992248,0.862371
2017-11-30,356.840168,414.067183,0.861793
2017-12-01,354.162634,413.244444,0.857029
2017-12-04,358.096688,415.386047,0.862082
2017-12-05,361.516963,417.588630,0.865725
2017-12-06,357.367939,415.071835,0.860979
2017-12-07,351.776311,410.445478,0.857060
2017-12-08,356.017654,413.786047,0.860391
2017-12-11,363.222864,420.620155,0.863541
2017-12-12,358.774252,415.092506,0.864324
2017-12-13,362.615339,418.613953,0.866229
2017-12-14,360.496043,416.139535,0.866286
2017-12-15,355.582565,411.458398,0.864201
2017-12-18,358.852197,411.916279,0.871178
2017-12-19,364.067224,417.088372,0.872878
2017-12-20,365.340097,416.588114,0.876982
2017-12-21,368.573700,420.449612,0.876618
2017-12-22,367.405628,419.080103,0.876695
2017-12-25,367.827049,417.730233,0.880537
2017-12-26,368.480090,418.978811,0.879472
2017-12-27,361.117352,412.528165,0.875376
2017-12-28,367.018748,415.390181,0.883552
2017-12-29,366.515720,416.625323,0.879725
2018-01-02,372.317169,422.470284,0.881286
2018-01-03,373.325528,424.949871,0.878517
2018-01-04,376.155460,426.750388,0.881441
2018-01-05,377.467286,427.777778,0.882391
2018-01-08,378.879467,429.990698,0.881134
2018-01-09,384.020663,433.002584,0.886878
2018-01-10,387.482494,434.915762,0.890937
2018-01-11,387.472743,434.686305,0.891385
2018-01-12,392.166582,436.692506,0.898038
2018-01-15,395.739991,436.717313,0.906170
2018-01-16,396.075915,440.151938,0.899862
2018-01-17,393.201776,439.082171,0.895508
2018-01-18,398.474003,441.490439,0.902565
2018-01-19,399.994216,442.935401,0.903053
2018-01-22,406.197885,448.227390,0.906232
2018-01-23,411.058073,452.982946,0.907447
2018-01-24,407.949246,453.735401,0.899091
2018-01-25,406.855665,451.171059,0.901777
2018-01-26,409.265790,452.847545,0.903761
2018-01-29,401.742892,444.653230,0.903497
2018-01-30,397.379121,439.906977,0.903325
2018-01-31,403.571801,441.953488,0.913154
2018-02-01,404.424152,438.852713,0.921549
2018-02-02,407.962743,441.470801,0.924099
2018-02-05,408.683427,441.772610,0.925099
2018-02-06,399.050474,428.825840,0.930565
2018-02-07,384.465236,418.656331,0.918331
2018-02-08,377.853796,414.682171,0.911189
2018-02-09,363.710924,396.966408,0.916226
2018-02-12,367.052269,402.077519,0.912889
2018-02-13,373.521660,406.783463,0.918232
2018-02-14,377.803352,410.021705,0.921423
2018-02-22,386.780256,418.886822,0.923353
2018-02-23,388.892592,420.784496,0.924208
2018-02-26,392.205891,425.676486,0.921371
2018-02-27,383.374683,419.532817,0.913813
2018-02-28,377.747200,415.880103,0.908308
2018-03-01,380.391929,418.510594,0.908918
2018-03-02,376.243839,415.137984,0.906310
2018-03-05,374.765159,415.307494,0.902380
2018-03-06,377.647704,420.316279,0.898485
2018-03-07,375.628270,417.224806,0.900302
2018-03-08,379.010331,421.457364,0.899285
2018-03-09,381.028338,424.689406,0.897193
2018-03-12,381.989858,426.632558,0.895360
2018-03-13,379.321705,422.868217,0.897021
2018-03-14,378.946057,421.017054,0.900073
2018-03-15,383.643536,423.375711,0.906154
2018-03-16,379.314715,419.268217,0.904707
2018-03-19,382.429002,421.111111,0.908143
2018-03-20,382.923444,421.467700,0.908548
2018-03-21,381.786074,419.746770,0.909563
2018-03-22,376.407359,415.540052,0.905827
2018-03-23,367.827932,403.611370,0.911342
2018-03-26,361.384099,401.022222,0.901157
2018-03-27,361.958497,404.472351,0.894891
2018-03-28,353.708139,397.180362,0.890548
2018-03-29,360.282186,402.485788,0.895143
2018-03-30,358.848203,402.945736,0.890562
2018-04-02,355.165083,401.748837,0.884048
2018-04-03,354.222826,399.222739,0.887281
2018-04-04,354.762041,398.435142,0.890388
2018-04-09,353.699452,398.235659,0.888166
2018-04-10,363.809027,405.909044,0.896282
2018-04-11,365.562764,407.063566,0.898048
2018-04-12,360.162758,402.960207,0.893792
