Date,MA20,MA50,MA100,MA200
2015-10-19,2872.2559,3012.3275,3522.2594,3540.5084
2015-10-20,2891.3042,3008.8602,3510.0066,3541.2128
2015-10-21,2899.8214,3004.0357,3495.7419,3541.4295
2015-10-22,2913.9057,2998.4004,3480.3806,3542.3099
2015-10-23,2927.9017,2994.0689,3464.4457,3543.7142
2015-10-26,2939.1853,2990.8551,3449.0654,3544.6654
2015-10-27,2949.1299,2986.2754,3437.2145,3545.0581
2015-10-28,2960.2041,2976.6055,3425.3062,3545.0936
2015-10-29,2970.4126,2967.8568,3411.4608,3545.1183
2015-10-30,2984.6315,2959.7539,3396.9996,3544.7225
2015-11-02,2996.5714,2949.7227,3381.7926,3543.5907
2015-11-03,3011.1598,2939.5364,3366.1991,3542.4525
2015-11-04,3030.1911,2932.0368,3350.8069,3541.9033
2015-11-05,3050.1240,2931.1667,3334.6983,3542.1099
2015-11-06,3070.9690,2930.4431,3319.8598,3542.5409
2015-11-09,3088.1967,2932.5707,3306.1067,3543.0669
2015-11-10,3104.5812,2937.3270,3292.4524,3543.4272
2015-11-11,3122.4349,2947.3961,3279.0505,3543.8819
2015-11-12,3135.9153,2961.0635,3266.3787,3543.6799
2015-11-13,3143.9031,2974.7345,3254.9331,3543.0820
2015-11-16,3152.2268,2984.9998,3242.7605,3543.8633
2015-11-17,3155.8644,2992.5887,3232.5614,3544.4087
2015-11-18,3160.7679,2998.0834,3224.4212,3543.8830
2015-11-19,3164.6660,3004.1443,3215.0767,3543.5650
2015-11-20,3168.5602,3009.4277,3205.1477,3543.1829
2015-11-23,3172.5732,3017.3070,3196.7141,3542.7019
2015-11-24,3176.0519,3023.7318,3191.2527,3542.2919
2015-11-25,3183.0458,3029.3264,3187.1984,3542.2082
2015-11-26,3188.4756,3035.1820,3180.2965,3542.2030
2015-11-27,3184.6101,3037.4742,3173.7004,3541.5515
2015-11-30,3181.7642,3039.9060,3168.0806,3541.2492
2015-12-01,3180.8974,3044.6636,3164.8564,3540.6503
2015-12-02,3177.6812,3048.2358,3160.7753,3540.5547
2015-12-03,3170.3040,3052.9681,3156.0283,3540.7447
2015-12-04,3158.5082,3056.6908,3152.5661,3540.9848
2015-12-07,3146.0264,3059.4008,3146.9884,3541.0688
2015-12-08,3131.9206,3060.6382,3138.8812,3540.5940
2015-12-09,3116.5588,3063.1477,3130.2350,3539.9359
2015-12-10,3101.1186,3064.7031,3122.8218,3539.0555
2015-12-11,3086.9434,3067.4799,3116.3315,3537.9848
2015-12-14,3076.5977,3071.8605,3110.6085,3537.2255
2015-12-15,3065.2838,3077.1403,3103.4344,3536.1826
2015-12-16,3056.3710,3081.6973,3096.0213,3535.2219
2015-12-17,3048.1153,3085.8779,3088.7394,3534.1647
2015-12-18,3039.9052,3089.6469,3082.0150,3533.1367
2015-12-21,3033.0260,3092.2022,3074.8359,3532.1946
2015-12-22,3026.8713,3094.7838,3068.4229,3531.7175
2015-12-23,3019.0604,3097.3739,3065.0646,3531.0190
2015-12-24,3010.5614,3097.8903,3061.8703,3530.2864
2015-12-25,3011.6458,3097.2137,3057.6012,3529.6552
2015-12-28,3009.5584,3094.8270,3053.5772,3528.2814
2015-12-29,3006.8263,3090.8724,3049.8663,3527.0434
2015-12-30,3000.3277,3088.4383,3046.2370,3525.7169
2015-12-31,2992.2729,3084.3150,3041.3577,3523.8953
2016-01-04,2975.2082,3075.6134,3034.8411,3520.8965
2016-01-05,2956.3684,3066.2741,3028.5646,3517.3551
2016-01-06,2943.3905,3058.3425,3022.3090,3513.9776
2016-01-07,2921.0918,3047.5028,3012.0542,3509.2444
2016-01-08,2902.4690,3037.5257,3002.6913,3504.8420
2016-01-11,2880.3412,3025.7638,2992.7588,3499.8036
2016-01-12,2855.4362,3015.4064,2982.5646,3494.4610
2016-01-13,2827.4833,3003.6697,2971.6030,3488.6010
2016-01-14,2802.6370,2990.6757,2961.3563,3483.2327
2016-01-15,2769.6380,2973.6835,2952.4251,3477.3464
2016-01-18,2737.7499,2956.3593,2943.4012,3471.5110
2016-01-19,2709.9665,2940.9101,2936.7404,3465.6068
2016-01-20,2681.9207,2925.7195,2931.5233,3459.9287
2016-01-21,2649.2809,2908.1123,2927.7542,3453.3771
2016-01-22,2620.2037,2891.6056,2926.3346,3447.1143
2016-01-25,2590.8427,2875.9895,2925.3620,3440.6537
2016-01-26,2558.0005,2857.1364,2921.0681,3433.0457
2016-01-27,2523.6351,2837.9807,2915.2847,3424.8920
2016-01-28,2484.5578,2817.9542,2908.0188,3416.3618
2016-01-29,2450.5495,2798.6684,2901.4064,3407.9827
2016-02-01,2425.5389,2778.4048,2893.9163,3398.9622
2016-02-02,2404.2944,2758.9625,2888.1348,3389.8387
2016-02-03,2379.3600,2739.6657,2881.6987,3380.7312
2016-02-04,2366.1965,2720.7630,2875.0447,3371.1540
2016-02-05,2349.7304,2702.0276,2868.6048,3360.7347
2016-02-15,2337.0099,2686.7237,2862.0989,3350.2602
2016-02-16,2326.7877,2673.4158,2856.6609,3340.2019
2016-02-17,2323.2169,2660.5975,2852.6305,3329.8180
2016-02-18,2316.2652,2646.1093,2847.1725,3319.4401
2016-02-19,2314.4415,2631.3385,2842.1533,3309.0943
2016-02-22,2313.5393,2618.3718,2837.5313,3298.2276
2016-02-23,2305.1945,2604.5774,2831.9891,3287.1849
2016-02-24,2298.9600,2592.5353,2826.5868,3276.4602
2016-02-25,2289.0465,2577.1074,2820.1275,3264.9364
2016-02-26,2277.9321,2562.3310,2813.5171,3253.2489
2016-02-29,2262.8954,2546.3703,2806.9251,3242.0155
2016-03-01,2257.7892,2529.6130,2800.7367,3231.3356
2016-03-02,2258.8559,2515.4095,2796.2749,3221.9483
2016-03-03,2265.1086,2501.4493,2791.5733,3212.1661
2016-03-04,2267.6312,2486.4748,2786.1763,3201.7553
2016-03-07,2273.4274,2471.8137,2780.7303,3191.1315
2016-03-08,2277.0223,2456.5611,2774.3816,3180.8558
2016-03-09,2279.7143,2440.8029,2767.7933,3170.5665
2016-03-10,2278.0269,2424.3497,2760.8618,3160.3590
2016-03-11,2277.5225,2408.8121,2753.3512,3150.5852
2016-03-14,2280.2228,2394.1545,2745.6841,3140.3458
2016-03-15,2278.8064,2381.1150,2737.9710,3130.1152
2016-03-16,2275.3120,2367.9918,2729.4321,3119.7193
2016-03-17,2274.1235,2355.6276,2722.0329,3108.8874
2016-03-18,2275.3968,2344.5880,2714.4515,3097.4160
2016-03-21,2276.5293,2338.9002,2707.2568,3085.8512
2016-03-22,2278.9192,2333.5977,2699.9359,3074.5006
2016-03-23,2279.7711,2327.0875,2692.7150,3064.9648
2016-03-24,2288.9665,2324.2572,2685.8800,3055.5931
2016-03-25,2298.1407,2320.5997,2679.0627,3045.2618
2016-03-28,2310.9956,2318.6321,2672.1979,3034.5988
2016-03-29,2320.3887,2315.5940,2665.5002,3023.6464
2016-03-30,2326.9436,2315.1936,2659.4317,3012.8154
2016-03-31,2333.2653,2313.7006,2652.1881,3001.4975
2016-04-01,2339.0135,2314.2249,2643.9542,2989.3262
2016-04-05,2345.5859,2314.9481,2635.6537,2977.7567
2016-04-06,2352.1962,2313.4530,2627.1815,2966.6441
2016-04-07,2358.5305,2311.4468,2618.5832,2955.5178
2016-04-08,2366.8873,2311.3922,2609.7523,2944.4014
2016-04-11,2375.5740,2310.9602,2601.2829,2933.8308
2016-04-12,2381.3118,2310.3421,2593.1658,2924.0495
2016-04-13,2387.8169,2313.0415,2585.0890,2913.9247
2016-04-14,2394.5703,2316.3659,2577.1733,2904.8673
2016-04-15,2399.8371,2321.7393,2569.8468,2897.1340
2016-04-18,2401.7442,2325.0659,2561.8672,2888.4719
2016-04-19,2401.8645,2329.4305,2553.9176,2879.5327
2016-04-20,2401.3359,2332.4143,2545.6884,2871.2013
2016-04-21,2399.2316,2335.0362,2537.3509,2864.3018
2016-04-22,2399.3693,2337.5264,2529.1447,2858.1715
2016-04-25,2398.4460,2340.0859,2521.0567,2850.6766
2016-04-26,2398.3552,2343.1702,2514.9469,2844.3237
2016-04-27,2399.4241,2344.6486,2509.0322,2838.5564
2016-04-28,2398.4212,2345.2753,2502.9364,2833.8964
2016-04-29,2397.6136,2346.2400,2496.1746,2828.4750
2016-05-03,2399.5726,2348.2774,2489.8079,2822.9181
2016-05-04,2399.7101,2349.4164,2483.8941,2818.2301
2016-05-05,2399.9775,2351.3661,2477.9718,2812.4801
2016-05-06,2399.2369,2351.5576,2472.0464,2805.4638
2016-05-09,2397.9414,2354.9502,2466.0288,2798.1319
2016-05-10,2396.3064,2358.3100,2460.3205,2791.5711
2016-05-11,2396.0407,2363.6003,2454.9853,2785.6584
2016-05-12,2395.1562,2367.9883,2448.8007,2779.7046
2016-05-13,2392.4762,2369.8140,2442.6118,2773.0231
2016-05-16,2390.3221,2371.8247,2436.6370,2766.3292
2016-05-17,2388.9564,2373.5960,2430.0354,2759.3874
2016-05-18,2386.6157,2374.7058,2423.2597,2752.6374
2016-05-19,2384.7614,2375.5099,2416.0355,2745.4357
2016-05-20,2384.5522,2376.9714,2408.8871,2738.6550
2016-05-23,2383.8053,2379.8377,2402.0937,2733.5792
2016-05-24,2383.1276,2382.3279,2395.5700,2728.7201
2016-05-25,2381.5136,2383.6865,2388.9205,2723.2608
2016-05-26,2379.7744,2385.0358,2383.0754,2718.3263
2016-05-27,2377.4639,2386.1361,2377.0639,2713.4651
2016-05-30,2375.2041,2386.6722,2371.1499,2708.6934
2016-05-31,2373.7212,2387.6072,2366.0976,2703.7277
2016-06-01,2372.4134,2387.7700,2363.3351,2699.0881
2016-06-02,2370.9806,2388.1907,2360.8942,2694.7294
2016-06-03,2373.4520,2389.0299,2358.0587,2690.1838
2016-06-06,2376.9541,2390.1453,2357.2013,2684.6277
2016-06-07,2380.1682,2391.1210,2355.8603,2679.2758
2016-06-08,2381.8818,2391.9547,2355.2934,2674.0261
2016-06-13,2380.7401,2392.1289,2353.8615,2668.2130
2016-06-14,2381.0858,2391.4709,2353.3323,2662.4676
2016-06-15,2382.3689,2391.4661,2352.5834,2656.9698
2016-06-16,2382.9781,2391.1818,2352.7034,2652.5643
2016-06-17,2385.0537,2390.4929,2352.7205,2648.0609
2016-06-20,2387.5049,2389.6334,2351.5432,2644.1418
2016-06-21,2389.0715,2389.1878,2350.3173,2640.9203
2016-06-22,2390.8561,2389.4253,2350.4087,2639.0815
2016-06-23,2392.4868,2389.0930,2350.0266,2638.1806
2016-06-24,2393.0527,2388.3829,2349.3625,2637.3622
2016-06-27,2395.9594,2388.2928,2350.6672,2635.8676
2016-06-28,2400.0861,2388.3424,2352.3541,2633.8194
2016-06-29,2404.0387,2388.3529,2355.0461,2631.5325
2016-06-30,2405.0307,2388.9218,2356.9939,2629.2001
2016-07-01,2405.9046,2389.3861,2359.4083,2626.6623
2016-07-04,2407.0230,2390.4656,2361.4399,2624.7874
2016-07-05,2405.9874,2391.7322,2363.3842,2622.5415
2016-07-06,2406.5865,2393.0321,2365.2793,2620.1620
2016-07-07,2406.8753,2394.4927,2367.2893,2617.9470
2016-07-08,2407.0463,2395.4312,2369.3007,2615.6998
2016-07-11,2410.2123,2396.4442,2370.5464,2613.6036
2016-07-12,2415.5684,2398.3298,2371.8026,2612.2165
2016-07-13,2419.6229,2400.2698,2373.2549,2610.2137
2016-07-14,2424.2060,2401.0352,2374.6563,2608.4048
2016-07-15,2428.2617,2401.9136,2375.6650,2606.5981
2016-07-18,2431.6954,2402.3206,2376.8434,2604.4162
2016-07-19,2434.4409,2403.2694,2377.4135,2602.0001
2016-07-20,2435.9661,2404.6352,2379.7927,2599.9601
2016-07-21,2438.6830,2406.0437,2382.1768,2597.8469
2016-07-22,2441.9268,2406.7373,2385.1688,2596.0469
2016-07-25,2443.4615,2407.6149,2387.8016,2594.2692
2016-07-26,2445.6240,2409.6015,2389.7078,2592.9913
2016-07-27,2445.6541,2410.4857,2391.1552,2591.3642
2016-07-28,2446.0789,2411.7708,2392.6834,2589.4299
2016-07-29,2445.7399,2413.0358,2393.8708,2587.3005
2016-08-01,2443.7932,2414.0783,2394.7941,2584.5879
2016-08-02,2442.9743,2415.1011,2396.0362,2581.9148
2016-08-03,2441.2242,2415.9997,2397.9187,2579.3902
2016-08-04,2440.4962,2417.4402,2399.8840,2576.6176
2016-08-05,2441.1319,2419.2785,2401.4825,2573.5833
2016-08-08,2442.9518,2421.7151,2403.3754,2570.6732
2016-08-09,2443.1227,2424.5933,2405.3647,2567.3984
2016-08-10,2442.2204,2427.0764,2406.8743,2564.4536
2016-08-11,2441.2020,2428.0275,2407.8173,2561.1344
2016-08-12,2442.5445,2429.9660,2408.8680,2558.0624
2016-08-15,2448.5301,2433.3404,2410.7655,2555.3507
2016-08-16,2456.2171,2436.3754,2412.7027,2552.7088
2016-08-17,2462.9881,2439.0487,2414.5970,2550.2385
2016-08-18,2468.8551,2441.5184,2416.3197,2547.6912
2016-08-19,2475.1151,2444.0306,2417.9927,2545.0953
2016-08-22,2480.2867,2447.4335,2419.7812,2542.6407
2016-08-23,2484.0328,2450.7803,2421.1256,2540.2786
2016-08-24,2489.3650,2453.2841,2422.3751,2537.2816
2016-08-25,2492.7195,2455.6674,2423.4246,2533.6894
2016-08-26,2496.7747,2457.7242,2424.1085,2529.8811
2016-08-29,2502.7410,2460.1727,2424.9030,2526.0423
2016-08-30,2508.3747,2462.8223,2426.0051,2522.2941
2016-08-31,2515.2382,2465.7525,2427.5889,2518.6706
2016-09-01,2519.8280,2468.3767,2428.7349,2515.0089
2016-09-02,2524.0341,2471.6710,2430.0270,2511.5964
2016-09-05,2526.8414,2474.0679,2431.1803,2508.1347
2016-09-06,2529.3225,2476.2878,2432.3151,2504.7442
2016-09-07,2532.1541,2478.3225,2433.3377,2501.5922
2016-09-08,2535.8186,2480.3426,2434.6322,2498.2497
2016-09-09,2535.8848,2481.9581,2435.6721,2494.7949
2016-09-12,2530.6677,2482.7982,2436.6319,2491.1602
2016-09-13,2524.9446,2483.9583,2437.8453,2487.5981
2016-09-14,2520.0188,2484.4217,2438.7269,2483.9358
2016-09-19,2516.4752,2485.3584,2439.9255,2480.4911
2016-09-20,2513.3561,2486.5546,2440.9929,2477.9699
2016-09-21,2511.2343,2487.8423,2442.1432,2475.5877
2016-09-22,2509.9451,2488.5310,2443.4304,2473.1834
2016-09-23,2509.0198,2489.0428,2444.6563,2470.4155
2016-09-26,2507.3699,2488.9329,2444.9841,2467.3960
2016-09-27,2506.4960,2489.0179,2445.4657,2464.6799
2016-09-28,2504.4566,2489.2772,2445.7989,2461.8853
2016-09-29,2503.1391,2490.3016,2446.7855,2459.4160
2016-09-30,2500.9966,2491.7647,2448.1999,2457.1144
2016-10-10,2501.7854,2493.6176,2449.8306,2455.0756
2016-10-11,2502.8588,2496.0438,2451.3906,2453.1879
2016-10-12,2503.7058,2498.1656,2452.8903,2450.8455
2016-10-13,2503.6980,2499.5174,2454.5595,2448.5856
2016-10-14,2504.1338,2501.7144,2456.1000,2446.3685
2016-10-17,2503.5003,2503.3112,2457.5410,2443.7882
2016-10-18,2505.1825,2505.7351,2459.3854,2441.3226
2016-10-19,2508.1120,2508.5258,2461.3020,2438.6688
2016-10-20,2511.1648,2511.2345,2463.1678,2436.0274
2016-10-21,2514.8170,2513.8588,2464.9292,2433.5115
2016-10-24,2518.8708,2516.7082,2467.0742,2431.3221
2016-10-25,2523.4997,2519.5017,2469.3901,2429.1553
2016-10-26,2527.9755,2521.8518,2471.7835,2427.4294
2016-10-27,2531.1160,2523.7283,2474.1608,2425.6124
2016-10-28,2534.7690,2526.0623,2476.5693,2423.8596
2016-10-31,2540.5343,2528.6659,2478.3467,2422.2221
2016-11-01,2546.3128,2530.5252,2480.2456,2421.7904
2016-11-02,2552.0611,2530.6896,2482.0150,2421.4546
2016-11-03,2557.6006,2530.8550,2483.6152,2420.8370
2016-11-04,2561.6105,2531.2137,2485.1312,2421.1662
2016-11-07,2563.8938,2531.6331,2486.5758,2421.2180
2016-11-08,2566.8370,2532.7326,2488.3816,2421.8375
2016-11-09,2569.6727,2533.9200,2490.6768,2422.2691
2016-11-10,2573.6342,2535.3579,2493.0691,2423.2007
2016-11-11,2577.4897,2536.9643,2495.1242,2423.8538
2016-11-14,2581.3847,2538.7773,2497.2223,2424.9628
2016-11-15,2584.3106,2540.7495,2499.2368,2425.9787
2016-11-16,2587.3893,2542.3851,2501.2789,2426.4110
2016-11-17,2590.2371,2543.9795,2503.4009,2426.8591
2016-11-18,2592.3357,2544.6978,2505.2251,2427.8169
2016-11-21,2593.6416,2546.2336,2507.3051,2428.6659
2016-11-22,2594.7276,2547.7791,2509.7251,2429.5438
2016-11-23,2596.8070,2549.8381,2511.9530,2431.3101
2016-11-24,2599.9078,2551.9625,2514.1251,2433.2396
2016-11-25,2603.5910,2554.6370,2516.4798,2435.7629
2016-11-28,2607.0959,2557.1768,2518.7597,2437.8768
2016-11-29,2611.6534,2560.8327,2521.3954,2440.4018
2016-11-30,2615.1255,2564.4727,2523.6355,2442.5377
2016-12-01,2618.8113,2568.4017,2526.1800,2444.7821
2016-12-02,2622.2447,2572.1040,2528.2628,2446.7710
2016-12-05,2624.8397,2574.9789,2530.1686,2448.7290
2016-12-06,2626.5759,2578.0205,2532.2875,2450.7941
2016-12-07,2628.8138,2580.9518,2534.3971,2452.4717
2016-12-08,2631.2156,2583.8662,2536.1986,2454.0006
2016-12-09,2634.4963,2587.1549,2538.0988,2455.6769
2016-12-12,2636.4657,2590.4156,2539.6742,2457.1653
2016-12-13,2637.8444,2593.2888,2541.1534,2458.4092
2016-12-14,2638.6033,2596.0438,2542.6605,2459.7519
2016-12-15,2636.7050,2597.4058,2543.8537,2460.6336
2016-12-16,2635.5380,2598.5144,2545.1395,2462.4661
2016-12-19,2633.5404,2598.9356,2546.2766,2464.2267
2016-12-20,2630.4514,2598.8161,2547.4300,2466.2994
2016-12-21,2626.6582,2599.0190,2548.5923,2468.1970
2016-12-22,2621.5980,2599.1225,2549.3199,2469.5139
2016-12-23,2614.3890,2598.7391,2550.2267,2470.6910
2016-12-26,2607.6005,2598.8169,2551.0640,2471.8737
2016-12-27,2598.9728,2598.3488,2552.0419,2472.9564
2016-12-28,2591.4322,2597.8008,2553.1633,2473.9787
2016-12-29,2583.2175,2597.2228,2554.2286,2475.1324
2016-12-30,2577.2376,2597.0723,2555.4655,2476.6921
2017-01-03,2573.5504,2596.8507,2556.7795,2478.3318
2017-01-04,2571.3654,2597.1668,2558.3342,2479.9084
2017-01-05,2568.8271,2597.2924,2559.5721,2481.4738
2017-01-06,2564.5236,2597.2292,2560.4788,2482.9217
2017-01-09,2559.7929,2597.1644,2561.6133,2484.2438
2017-01-10,2557.1247,2597.0517,2562.8588,2485.3381
2017-01-11,2553.6902,2596.2398,2563.3825,2486.1253
2017-01-12,2550.4480,2595.3985,2563.0441,2486.9048
2017-01-13,2550.2329,2594.4587,2562.6569,2487.6798
2017-01-16,2550.5327,2594.0832,2562.6484,2488.6227
2017-01-17,2551.7119,2594.0629,2562.8480,2489.5838
2017-01-18,2555.1241,2594.1310,2563.4318,2490.7122
2017-01-19,2557.7553,2594.2521,2564.0861,2491.9336
2017-01-20,2561.6175,2594.3158,2564.8369,2492.9812
2017-01-23,2566.7799,2594.4552,2565.7097,2494.0424
2017-01-24,2572.0265,2595.0736,2566.9254,2495.1750
2017-01-25,2577.6691,2595.6922,2568.2208,2496.1647
2017-01-26,2583.7393,2596.3408,2569.3630,2497.1330
2017-02-03,2589.0322,2596.7408,2570.3601,2498.1826
2017-02-06,2593.3384,2597.4733,2571.0855,2499.3372
2017-02-07,2596.4202,2597.9622,2572.0979,2500.4164
2017-02-08,2598.0705,2598.5040,2573.1415,2501.5842
2017-02-09,2600.2867,2598.6843,2574.2612,2502.7208
2017-02-10,2603.5558,2598.6884,2575.3254,2503.8203
2017-02-13,2607.8895,2598.8838,2576.7604,2505.0491
2017-02-14,2611.9741,2599.0030,2578.0899,2506.3611
2017-02-15,2616.8522,2598.3193,2579.5760,2507.6240
2017-02-16,2622.5734,2598.3777,2581.4252,2509.0286
2017-02-17,2627.8992,2598.0939,2583.2478,2510.5465
2017-02-20,2635.2889,2599.3009,2585.7025,2512.2147
2017-02-21,2641.9255,2600.8972,2587.9380,2513.9318
2017-02-22,2647.8781,2602.6519,2590.3362,2515.6645
2017-02-23,2653.7870,2604.2414,2592.5966,2517.3699
2017-02-24,2658.8374,2605.3645,2594.6153,2519.0229
2017-02-27,2662.6810,2605.7291,2596.4420,2520.5492
2017-02-28,2666.1034,2606.9287,2598.6721,2521.8281
2017-03-01,2669.2258,2608.2448,2600.7668,2523.1163
2017-03-02,2671.5654,2609.5256,2602.7847,2524.2918
2017-03-03,2674.5746,2611.8886,2604.6472,2525.7164
2017-03-06,2677.8453,2614.3962,2606.4553,2527.3276
2017-03-07,2682.2745,2617.4558,2608.1957,2529.0132
2017-03-08,2685.9949,2620.7214,2609.7687,2530.5797
2017-03-09,2688.5182,2623.4283,2611.2237,2532.0570
2017-03-10,2691.3063,2626.5717,2612.8471,2533.7033
2017-03-13,2693.9235,2630.6976,2614.7184,2535.4092
2017-03-14,2696.5738,2634.5923,2616.7046,2537.1228
2017-03-15,2699.7352,2638.6243,2618.4865,2538.9360
2017-03-16,2702.5792,2642.8365,2620.3187,2540.8103
2017-03-17,2704.3983,2646.5662,2621.8945,2542.5311
2017-03-20,2704.4826,2650.1989,2623.6356,2544.2824
2017-03-21,2706.5120,2654.0818,2625.4663,2546.2702
2017-03-22,2707.6487,2657.1652,2627.1660,2548.2780
2017-03-23,2709.4811,2660.5030,2628.8977,2550.3406
2017-03-24,2712.6069,2664.5979,2630.9135,2552.5372
2017-03-27,2715.9552,2668.1940,2632.6792,2554.6243
2017-03-28,2718.8971,2671.6376,2634.3447,2556.3457
2017-03-29,2721.7358,2675.4630,2635.8514,2558.0485
2017-03-30,2724.6414,2679.2030,2637.3008,2559.6579
2017-03-31,2728.6842,2683.2692,2638.8639,2561.2396
2017-04-05,2733.7010,2687.6635,2640.8734,2563.0023
2017-04-06,2738.3667,2692.1178,2643.0903,2564.8330
2017-04-07,2743.3007,2695.9920,2645.0615,2566.7215
2017-04-10,2748.4580,2699.7094,2646.9807,2568.8288
2017-04-11,2753.0801,2703.1567,2648.7363,2570.9027
2017-04-12,2756.2234,2706.4750,2650.4651,2572.7946
2017-04-13,2759.6673,2709.6486,2652.3611,2574.7917
2017-04-14,2762.0872,2712.3915,2654.0418,2576.6393
2017-04-17,2764.4704,2715.1289,2655.7349,2578.5069
2017-04-18,2768.2713,2718.2619,2657.5013,2580.4511
2017-04-19,2770.7346,2721.1574,2659.3154,2582.2703
2017-04-20,2773.1852,2724.7878,2661.3750,2584.3401
2017-04-21,2775.8931,2728.2942,2663.3991,2586.5621
2017-04-24,2777.0977,2731.2274,2664.9559,2588.4544
2017-04-25,2778.3042,2734.4972,2666.5928,2590.3590
2017-04-26,2779.9892,2737.0339,2667.9588,2592.2193
2017-04-27,2782.0964,2739.6866,2669.3448,2594.0523
2017-04-28,2783.6341,2742.1758,2670.2475,2595.8215
2017-05-02,2785.2524,2744.2746,2671.3261,2597.4808
2017-05-03,2785.8594,2746.4532,2672.2736,2599.2268
2017-05-04,2784.7688,2747.4555,2673.3782,2600.8205
2017-05-05,2782.6209,2748.3959,2674.6465,2602.4076
2017-05-08,2779.9633,2748.8260,2675.7390,2604.0132
2017-05-09,2777.7359,2749.2889,2676.7652,2605.5811
2017-05-10,2776.0235,2750.0312,2677.6979,2606.9482
2017-05-11,2775.8586,2751.7461,2678.7376,2608.4182
2017-05-12,2777.4012,2754.1678,2680.5482,2610.1112
2017-05-15,2780.6668,2756.9679,2682.6063,2611.8798
2017-05-16,2784.6963,2760.3813,2684.9535,2613.8070
2017-05-17,2786.8304,2763.1642,2687.5264,2615.6901
2017-05-18,2789.0820,2765.6521,2690.0242,2617.5818
2017-05-19,2790.3320,2768.0108,2692.7333,2619.5050
2017-05-22,2792.8497,2771.0361,2695.8787,2621.6544
2017-05-23,2798.7198,2775.3081,2699.3682,2623.9803
2017-05-24,2803.1391,2779.2303,2702.9010,2626.1105
2017-05-25,2810.3816,2783.6171,2707.1574,2628.6921
2017-05-26,2817.2293,2787.9488,2711.2705,2631.1673
2017-05-31,2825.0635,2792.3071,2715.4657,2633.7538
2017-06-01,2834.9014,2797.2035,2720.0200,2636.5916
2017-06-02,2843.6196,2802.1418,2724.3540,2639.2913
2017-06-05,2851.2829,2806.1756,2728.1873,2641.8264
2017-06-06,2860.6673,2810.0581,2732.0699,2644.4247
2017-06-07,2872.6766,2814.8372,2736.0012,2647.1677
2017-06-08,2886.4254,2820.0667,2740.2848,2649.9285
2017-06-09,2900.8649,2825.3344,2744.9661,2652.7224
2017-06-12,2914.9641,2831.3497,2749.7718,2655.6926
2017-06-13,2927.1945,2837.4867,2754.5622,2658.7105
2017-06-14,2935.6605,2842.5377,2759.0004,2661.1914
2017-06-15,2942.1738,2847.3943,2763.2986,2663.1713
2017-06-16,2949.2627,2851.3956,2767.3324,2664.9946
2017-06-19,2958.1152,2855.4178,2771.5407,2667.0946
2017-06-20,2965.6534,2858.9254,2775.5216,2669.1848
2017-06-21,2974.2223,2863.4048,2779.6984,2671.5651
2017-06-22,2981.4288,2868.4964,2784.1029,2674.0945
2017-06-23,2990.3192,2874.1259,2788.6413,2676.7391
2017-06-26,2998.5928,2880.5648,2793.5199,2679.6148
2017-06-27,3007.9503,2887.2620,2798.4553,2682.6904
2017-06-28,3015.6824,2893.7452,2803.0683,2685.6446
2017-06-29,3022.9188,2900.5829,2807.8559,2688.6094
2017-06-30,3030.9203,2907.2013,2812.7316,2691.5459
2017-07-03,3038.5645,2913.3076,2817.2325,2694.1590
2017-07-04,3043.3341,2918.1176,2821.4527,2696.7753
2017-07-05,3048.7119,2923.9647,2826.1295,2699.6355
2017-07-06,3052.8042,2930.3492,2830.7883,2702.5248
2017-07-07,3054.4196,2935.7806,2835.1389,2705.2322
2017-07-10,3055.6176,2941.6010,2839.3175,2708.0389
2017-07-11,3058.6619,2948.1129,2843.8997,2710.9948
2017-07-12,3063.4557,2954.4664,2848.3211,2713.9485
2017-07-13,3070.9523,2961.6742,2852.9744,2717.1998
2017-07-14,3080.6236,2969.3014,2857.8773,2720.5625
2017-07-17,3088.6590,2976.9739,2862.2147,2723.9586
2017-07-18,3097.0833,2984.7104,2866.5532,2727.2456
2017-07-19,3104.7690,2993.3271,2871.0765,2730.7064
2017-07-20,3112.5841,3002.4357,2875.8623,2734.2295
2017-07-21,3118.4010,3011.0769,2880.5541,2737.5847
2017-07-24,3123.1910,3019.4978,2885.6219,2741.0320
2017-07-25,3126.6215,3026.9501,2890.5589,2744.6155
2017-07-26,3130.1605,3033.5427,2895.2553,2748.0110
2017-07-27,3132.4888,3039.6999,2900.0406,2751.4126
2017-07-28,3135.7128,3046.7543,2904.9592,2754.8032
2017-07-31,3140.9091,3054.0384,2909.8453,2758.1503
2017-08-01,3149.4475,3061.7638,2914.8873,2761.5415
2017-08-02,3154.6209,3068.6732,2919.8547,2764.8117
2017-08-03,3157.2751,3073.7714,2924.5397,2767.8817
2017-08-04,3160.4042,3078.6866,2928.9585,2770.9028
2017-08-07,3164.2267,3083.1391,2933.3781,2774.0482
2017-08-08,3166.1061,3087.6636,2937.8062,2777.2554
2017-08-09,3169.6961,3092.3194,2942.3133,2780.3999
2017-08-10,3171.5377,3096.3287,2946.7661,2783.5424
2017-08-11,3169.3817,3099.6062,2950.8740,2786.3842
2017-08-14,3169.3491,3104.2003,2955.1880,2789.4118
2017-08-15,3170.0456,3108.4618,2959.2599,2792.3631
2017-08-16,3168.4706,3111.6447,2963.2409,2795.2035
2017-08-17,3166.1880,3114.3407,2967.2037,2798.0507
