Date,Open,High,Low,Close,Volume
2015-08-12,3461.8192,3565.0740,3421.7752,3474.0805,
2015-08-13,3458.8856,3556.7567,3419.3459,3529.0493,
2015-08-14,3553.1325,3599.5476,3494.9332,3522.3324,
2015-08-17,3502.8646,3545.3615,3422.8222,3502.7225,
2015-08-18,3513.0770,3561.0744,3251.6536,3264.8529,
2015-08-19,3186.0877,3338.2960,3089.8778,3299.0154,
2015-08-20,3272.6084,3306.7418,3167.7634,3179.6261,
2015-08-21,3141.1858,3205.1547,3004.8636,3030.4468,
2015-08-24,2923.1072,2968.8752,2759.8632,2772.2807,
2015-08-25,2592.0369,2732.1937,2546.6570,2569.7899,
2015-08-26,2582.3532,2701.6184,2451.3460,2523.3520,
2015-08-27,2580.7184,2709.0943,2507.3931,2701.3672,
2015-08-28,2743.5216,2856.3564,2695.9444,2832.0705,
2015-08-31,2808.2784,2896.6458,2700.8272,2878.4924,
2015-09-01,2800.2137,2926.2853,2705.9488,2893.7877,
2015-09-02,2772.6997,2975.8403,2742.2956,2934.4213,
2015-09-07,2899.3933,3002.5798,2790.7468,2812.8335,
2015-09-08,2783.1560,2895.5671,2716.4670,2871.5041,
2015-09-09,2887.9368,2969.2751,2855.2430,2924.6549,
2015-09-10,2884.4818,2940.4586,2852.5973,2886.5760,
2015-09-11,2885.5798,2931.6400,2841.9568,2877.0105,
2015-09-14,2905.0072,2938.8674,2734.8025,2848.9856,
2015-09-15,2789.7275,2844.0876,2711.1956,2757.7977,
2015-09-16,2749.2422,2927.3803,2719.2889,2884.8134,
2015-09-17,2863.7580,2958.2803,2812.6977,2837.1874,
2015-09-18,2847.4873,2887.7370,2808.4489,2840.7827,
2015-09-21,2832.5009,2927.4064,2806.6244,2900.8706,
2015-09-22,2895.2387,2976.1754,2860.5847,2924.2751,
2015-09-23,2866.2812,2908.2498,2818.5191,2843.0251,
2015-09-24,2854.5856,2898.3859,2822.6842,2866.5855,
2015-09-25,2849.1070,2877.9295,2753.2727,2784.5559,
2015-09-28,2786.3511,2813.1288,2725.1185,2788.6936,
2015-09-29,2746.8845,2779.7793,2700.6159,2721.2450,
2015-09-30,2742.9243,2792.4216,2716.6459,2747.1203,
2015-10-08,2827.8971,2860.5135,2793.7107,2822.6905,
2015-10-09,2825.0042,2876.8093,2798.8643,2845.9338,
2015-10-12,2856.6729,2979.9325,2848.8477,2941.4541,
2015-10-13,2921.4422,2963.1902,2903.6492,2940.5713,
2015-10-14,2941.0184,2987.8897,2903.8242,2918.6617,
2015-10-15,2913.9444,2992.4660,2895.0104,2983.5503,
2015-10-16,3008.5142,3078.0866,2979.5960,3047.1435,
2015-10-19,3063.8151,3111.2493,2992.9854,3048.1615,
2015-10-20,3045.8466,3165.8923,3012.3518,3138.7629,
2015-10-21,3156.7814,3231.7718,2996.9947,3055.1576,
2015-10-22,3043.8812,3147.7732,2996.3108,3118.8729,
2015-10-23,3116.5376,3153.4982,3061.4693,3120.7034,
2015-10-26,3152.7003,3202.0500,3085.4225,3126.5420,
2015-10-27,3103.9555,3150.1849,3009.6353,3123.1669,
2015-10-28,3107.2706,3158.5356,3047.8299,3064.5094,
2015-10-29,3074.2621,3117.0455,3037.5424,3070.7552,
2015-10-30,3062.4998,3115.0991,3027.6576,3068.9333,
2015-11-02,3031.8532,3106.7265,2994.5009,3027.4923,
2015-11-03,3031.4353,3066.1443,2987.5319,3013.0132,
2015-11-04,3022.7590,3139.0228,3014.6177,3127.7465,
2015-11-05,3131.8881,3301.8627,3107.1073,3221.3482,
2015-11-06,3200.2899,3289.8873,3180.5567,3262.8335,
2015-11-09,3244.5535,3359.4486,3219.1409,3286.0073,
2015-11-10,3257.7504,3321.9059,3216.6953,3268.2624,
2015-11-11,3269.0242,3320.0843,3224.8731,3275.7349,
2015-11-12,3278.2674,3316.9136,3225.2156,3253.1597,
2015-11-13,3220.5957,3275.3665,3177.0673,3206.8986,
2015-11-16,3140.2978,3233.0644,3118.2344,3214.6359,
2015-11-17,3232.0970,3313.2363,3185.6030,3211.5145,
2015-11-18,3212.9264,3239.8091,3136.5729,3153.2285,
2015-11-19,3165.1143,3207.3210,3140.0348,3196.8331,
2015-11-20,3204.8375,3246.1015,3167.6542,3198.5889,
2015-11-23,3202.6709,3274.5937,3161.8393,3206.8005,
2015-11-24,3201.6042,3233.1015,3143.6380,3192.7424,
2015-11-25,3189.0335,3228.0059,3156.9478,3204.3865,
2015-11-26,3223.9315,3252.5565,3163.1130,3179.3520,
2015-11-27,3164.9863,3179.6478,2968.0225,2991.6230,
2015-11-30,2991.8128,3033.5398,2864.9717,2970.5736,
2015-12-01,2973.2298,3031.1872,2934.2800,2995.6781,
2015-12-02,2995.3574,3085.6934,2946.0631,3063.4227,
2015-12-03,3059.4933,3106.0140,3025.8074,3073.8044,
2015-12-04,3059.6112,3089.5070,3007.7194,3026.9162,
2015-12-07,3033.1033,3065.6799,2999.9444,3036.3719,
2015-12-08,3036.4454,3063.3916,2972.3499,2986.1456,
2015-12-09,2985.6333,3036.9268,2932.3114,2968.4988,
2015-12-10,2961.0324,3011.3842,2921.3273,2944.3573,
2015-12-11,2933.2231,2967.0465,2881.6958,2923.3931,
2015-12-14,2893.0341,3021.2421,2877.6879,3007.7237,
2015-12-15,3010.3861,3035.3030,2966.6298,2985.2354,
2015-12-16,2990.6654,3016.1819,2957.7027,2974.9726,
2015-12-17,2992.4933,3063.8139,2980.1509,3031.7192,
2015-12-18,3041.2601,3098.8013,3008.0508,3034.3865,
2015-12-21,3031.5717,3106.0508,3005.4069,3069.2173,
2015-12-22,3076.7790,3099.5935,3032.0988,3069.6484,
2015-12-23,3073.5939,3113.5292,3031.6035,3048.1679,
2015-12-24,3039.7320,3060.2302,2977.0877,3009.3717,
2015-12-25,3001.8031,3059.9483,2972.0237,3013.3112,
2015-12-28,3014.9629,3034.0784,2920.3050,2928.8261,
2015-12-29,2922.2056,2958.0299,2891.4394,2941.0356,
2015-12-30,2944.9828,2966.4685,2906.6168,2933.4512,
2015-12-31,2933.9675,2969.5156,2901.6517,2912.7079,
2016-01-04,2908.9548,2925.7700,2677.6898,2685.6224,
2016-01-05,2592.7218,2725.0708,2547.8616,2659.5770,
2016-01-06,2666.9545,2742.2345,2649.5023,2726.5871,
2016-01-07,2690.4839,2702.8006,2509.8089,2522.5250,
2016-01-08,2589.1273,2646.4520,2435.5466,2571.9007,
2016-01-11,2530.1402,2639.1620,2446.2382,2480.8366,
2016-01-12,2504.9295,2560.9750,2437.5544,2509.6231,
2016-01-13,2524.3474,2553.3626,2410.2937,2426.1791,
2016-01-14,2355.0222,2493.9777,2325.5070,2478.0457,
2016-01-15,2463.2789,2487.7365,2344.5902,2371.7402,
2016-01-18,2336.3888,2440.3466,2317.9066,2396.6237,
2016-01-19,2393.7823,2538.7949,2367.9626,2513.5490,
2016-01-20,2512.9245,2582.8705,2469.3530,2508.7320,
2016-01-21,2456.3282,2520.5520,2383.9244,2395.3734,
2016-01-22,2421.8827,2466.4139,2353.7846,2427.8262,
2016-01-25,2436.0315,2459.0368,2400.7404,2426.0910,
2016-01-26,2403.7181,2433.5650,2252.3478,2271.9826,
2016-01-27,2276.0418,2311.1653,2150.1144,2253.7276,
2016-01-28,2231.8692,2259.9035,2131.7446,2151.9063,
2016-01-29,2151.0896,2257.2853,2128.8803,2232.5406,
2016-02-01,2224.5817,2243.1111,2147.3192,2185.4109,
2016-02-02,2190.1978,2267.1407,2183.0195,2234.6865,
2016-02-03,2211.7263,2245.8861,2179.0927,2227.8992,
2016-02-04,2234.3886,2289.2052,2223.5851,2259.2548,
2016-02-05,2257.3708,2290.1920,2229.2820,2242.5800,
2016-02-15,2176.5254,2247.5169,2159.0206,2226.4271,
2016-02-16,2240.6986,2324.5398,2233.6195,2305.1773,
2016-02-17,2307.5985,2380.6993,2287.5761,2354.7643,
2016-02-18,2361.6326,2395.0031,2322.0987,2339.0114,
2016-02-19,2334.2506,2361.2322,2308.5538,2335.2659,
2016-02-22,2354.3924,2405.2122,2331.4978,2378.5798,
2016-02-23,2373.5332,2392.7080,2313.5170,2346.6536,
2016-02-24,2336.5050,2404.6401,2307.1781,2384.0422,
2016-02-25,2374.1623,2383.2956,2181.9322,2197.1022,
2016-02-26,2216.5852,2246.5698,2152.5077,2205.5380,
2016-02-29,2202.4271,2213.2315,2057.5499,2125.3575,
2016-03-01,2131.8142,2195.6673,2092.6220,2169.8590,
2016-03-02,2172.3309,2291.0221,2157.4502,2275.0608,
2016-03-03,2273.7919,2327.0335,2246.0500,2276.9615,
2016-03-04,2263.7172,2321.5895,2221.0012,2282.9931,
2016-03-07,2312.6828,2353.6346,2271.9508,2301.3331,
2016-03-08,2296.6407,2322.5591,2199.6600,2306.5851,
2016-03-09,2256.4649,2304.8199,2224.1199,2281.7398,
2016-03-10,2269.3705,2292.8576,2218.3320,2225.5070,
2016-03-11,2211.7749,2254.4758,2190.8431,2232.4921,
2016-03-14,2256.8612,2317.4471,2240.7148,2280.4323,
2016-03-15,2278.7169,2302.7176,2237.0231,2276.8502,
2016-03-16,2273.0893,2315.6106,2251.4237,2284.8762,
2016-03-17,2292.1275,2334.8273,2267.8022,2315.2404,
2016-03-18,2323.6859,2393.0214,2307.6573,2360.7312,
2016-03-21,2373.6522,2421.0528,2356.3906,2401.2308,
2016-03-22,2399.9553,2431.6291,2374.7536,2394.4513,
2016-03-23,2388.7207,2420.6044,2368.8830,2401.0801,
2016-03-24,2389.8258,2427.6402,2357.2972,2381.0097,
2016-03-25,2374.6366,2412.3611,2359.8105,2389.0221,
2016-03-28,2396.5187,2431.5124,2367.6223,2382.4572,
2016-03-29,2382.7842,2398.4616,2338.6619,2357.7200,
2016-03-30,2371.7505,2415.2106,2362.2584,2406.1594,
2016-03-31,2414.3080,2435.2092,2385.6692,2403.3948,
2016-04-01,2400.8686,2422.0812,2359.3944,2397.9573,
2016-04-05,2391.0911,2448.6922,2380.7432,2432.7818,
2016-04-06,2432.1334,2465.7953,2405.9649,2438.7910,
2016-04-07,2445.0182,2454.5277,2398.0872,2408.4253,
2016-04-08,2395.5571,2418.8554,2367.2003,2392.6430,
2016-04-11,2398.3296,2434.4975,2384.5750,2406.2259,
2016-04-12,2406.4342,2416.4671,2377.6744,2395.1878,
2016-04-13,2402.9286,2439.2895,2391.7610,2406.9521,
2016-04-14,2417.7591,2436.7775,2399.4068,2419.9445,
2016-04-15,2425.0743,2439.7047,2402.8348,2420.5764,
2016-04-18,2410.1472,2427.4378,2381.6544,2398.8743,
2016-04-19,2407.4883,2425.3742,2383.9165,2403.6365,
2016-04-20,2405.7871,2440.7665,2313.3667,2383.8781,
2016-04-21,2371.6582,2398.6524,2341.5991,2358.9949,
2016-04-22,2351.4434,2396.8223,2336.9948,2383.7640,
2016-04-25,2379.9464,2398.1675,2341.8899,2370.5547,
2016-04-26,2368.2803,2397.6412,2352.6935,2380.6429,
2016-04-27,2382.8327,2401.9664,2365.0592,2379.0969,
2016-04-28,2382.8780,2405.8393,2353.4387,2386.1021,
2016-04-29,2382.0299,2411.6173,2365.7559,2387.2430,
2016-05-03,2389.7601,2450.0035,2376.9968,2437.1364,
2016-05-04,2433.7123,2464.5660,2416.6673,2435.5314,
2016-05-05,2434.7867,2460.8125,2422.7690,2444.1391,
2016-05-06,2442.5419,2462.7912,2385.1072,2393.6141,
2016-05-09,2381.0447,2407.3643,2338.3396,2366.7337,
2016-05-10,2359.3422,2402.3367,2347.6791,2373.5258,
2016-05-11,2379.9547,2425.0447,2358.7366,2389.8730,
2016-05-12,2370.9813,2406.3761,2347.5746,2389.2628,
2016-05-13,2386.8163,2409.2182,2351.2575,2366.3448,
2016-05-16,2357.9677,2385.2064,2337.3513,2377.4944,
2016-05-17,2377.9983,2397.1609,2352.6757,2371.5588,
2016-05-18,2365.9516,2389.0371,2326.3511,2356.8231,
2016-05-19,2357.0659,2382.9062,2334.4492,2346.7924,
2016-05-20,2335.4046,2368.3154,2315.8217,2354.8109,
2016-05-23,2354.8683,2388.2845,2345.5291,2368.8264,
2016-05-24,2367.1895,2379.5807,2339.8594,2357.0006,
2016-05-25,2366.2048,2381.4130,2337.7564,2348.3629,
2016-05-26,2344.0861,2361.3525,2311.7899,2344.3129,
2016-05-27,2341.8346,2359.1120,2325.6011,2339.8925,
2016-05-30,2334.4093,2359.4640,2313.6215,2342.0458,
2016-05-31,2341.9896,2417.6345,2337.8762,2407.4790,
2016-06-01,2414.6933,2438.1604,2391.9423,2409.3742,
2016-06-02,2406.4731,2432.5807,2389.9766,2415.4842,
2016-06-03,2418.0943,2464.5881,2397.1558,2443.0414,
2016-06-06,2450.1377,2471.8999,2421.4562,2436.7766,
2016-06-07,2440.7418,2458.7458,2417.7676,2437.8080,
2016-06-08,2434.7039,2452.5667,2405.0421,2424.1447,
2016-06-13,2405.6969,2434.6487,2358.2805,2366.4275,
2016-06-14,2359.3134,2389.0685,2342.5947,2373.2595,
2016-06-15,2351.1685,2418.0237,2343.4942,2403.1560,
2016-06-16,2395.3713,2419.4658,2370.3988,2383.7426,
2016-06-17,2383.2063,2425.9007,2375.3948,2398.3353,
2016-06-20,2399.0064,2415.5843,2369.7414,2395.8175,
2016-06-21,2405.6000,2426.3477,2375.0452,2386.1426,
2016-06-22,2382.6346,2411.8369,2371.7954,2404.5187,
2016-06-23,2399.0663,2414.3825,2373.2509,2389.6145,
2016-06-24,2384.4771,2404.9621,2311.7416,2359.6800,
2016-06-27,2352.2790,2415.6638,2347.4095,2402.4469,
2016-06-28,2394.7567,2436.9512,2381.3416,2422.4261,
2016-06-29,2426.6670,2445.4599,2401.6468,2421.0992,
2016-06-30,2424.7838,2456.6393,2410.3880,2427.3194,
2016-07-01,2422.3959,2454.3403,2406.3494,2426.8512,
2016-07-04,2396.3249,2453.9371,2387.6613,2437.8531,
2016-07-05,2421.6665,2454.8362,2401.5789,2422.3289,
2016-07-06,2411.8068,2474.7614,2395.6681,2448.7583,
2016-07-07,2438.3595,2484.6120,2409.1180,2443.5851,
2016-07-08,2437.1739,2463.2754,2405.8884,2427.5637,
2016-07-11,2424.1906,2478.6252,2401.7445,2429.7470,
2016-07-12,2430.3398,2495.3606,2405.6577,2480.3823,
2016-07-13,2484.1712,2523.3182,2452.7769,2484.2468,
2016-07-14,2479.2873,2507.2872,2452.5612,2475.4042,
2016-07-15,2475.4666,2501.0768,2454.5547,2479.4496,
2016-07-18,2474.6895,2498.2924,2446.1575,2464.4916,
2016-07-19,2462.3129,2477.4730,2418.0516,2441.0518,
2016-07-20,2440.2389,2461.4026,2422.2756,2435.0232,
2016-07-21,2436.7281,2468.4936,2423.1017,2443.9521,
2016-07-22,2446.0881,2462.9719,2410.8504,2424.5556,
2016-07-25,2421.2469,2455.7314,2405.3616,2433.1401,
2016-07-26,2430.7835,2472.7476,2423.2035,2465.6775,
2016-07-27,2462.5362,2483.7710,2367.6525,2421.7007,
2016-07-28,2411.8496,2466.0548,2386.3570,2435.8159,
2016-07-29,2425.1089,2454.1714,2402.5900,2420.0714,
2016-08-01,2415.3843,2433.7038,2371.2254,2398.9175,
2016-08-02,2393.9769,2424.3817,2374.6774,2405.9518,
2016-08-03,2401.1704,2428.0034,2386.0362,2413.7566,
2016-08-04,2410.8492,2444.6787,2387.1809,2429.0253,
2016-08-05,2435.3729,2468.8372,2415.4690,2440.2778,
2016-08-08,2435.0259,2484.7931,2413.0619,2466.1442,
2016-08-09,2465.7544,2499.5448,2444.3780,2483.7998,
2016-08-10,2477.9331,2496.2223,2453.8872,2466.2011,
2016-08-11,2463.2154,2502.3509,2438.7175,2455.0361,
2016-08-12,2455.0782,2513.8693,2438.3976,2506.2995,
2016-08-15,2525.3216,2602.6171,2509.4489,2584.2034,
2016-08-16,2615.4147,2642.2135,2562.4078,2594.7924,
2016-08-17,2582.7144,2618.6018,2543.6246,2570.4425,
2016-08-18,2560.3397,2615.4179,2529.9698,2561.2919,
2016-08-19,2551.4854,2576.0284,2527.6766,2549.7568,
2016-08-22,2550.3663,2576.9343,2519.1545,2536.5720,
2016-08-23,2532.8835,2575.7399,2510.0382,2540.5995,
2016-08-24,2538.5242,2560.9672,2509.3560,2528.3438,
2016-08-25,2513.1178,2526.0446,2469.0592,2502.9070,
2016-08-26,2506.6644,2527.4157,2484.9553,2501.1759,
2016-08-29,2513.7748,2547.1590,2493.1125,2518.2423,
2016-08-30,2516.7628,2546.6683,2493.8587,2518.6257,
2016-08-31,2520.7270,2573.3646,2498.8253,2551.0270,
2016-09-01,2549.2993,2567.4390,2509.7579,2520.8217,
2016-09-02,2511.1842,2554.4188,2490.4668,2524.3989,
2016-09-05,2526.4677,2545.5828,2502.0835,2522.2902,
2016-09-06,2521.5954,2545.8075,2494.7654,2533.4218,
2016-09-07,2534.4759,2550.2415,2509.4359,2522.8338,
2016-09-08,2519.8763,2550.5402,2504.9586,2528.3261,
2016-09-09,2527.3662,2542.1000,2498.8665,2507.6228,
2016-09-12,2470.0865,2512.8152,2440.0716,2479.8611,
2016-09-13,2482.4792,2498.0472,2462.3856,2480.3309,
2016-09-14,2472.8317,2493.7856,2453.6718,2471.9277,
2016-09-19,2473.9448,2502.9487,2469.1656,2490.4197,
2016-09-20,2491.9918,2505.8559,2472.9584,2487.3746,
2016-09-21,2488.3966,2507.0370,2473.9389,2494.1351,
2016-09-22,2505.1527,2532.0973,2493.6267,2514.8153,
2016-09-23,2516.2409,2526.6012,2497.2538,2509.8382,
2016-09-26,2501.3476,2511.6020,2462.6662,2469.9101,
2016-09-27,2466.6467,2492.1146,2458.3714,2483.6977,
2016-09-28,2487.8051,2496.0971,2466.0615,2477.4546,
2016-09-29,2480.6046,2505.6955,2474.6743,2492.2745,
2016-09-30,2488.5413,2521.6551,2484.0103,2508.1765,
2016-10-10,2512.9794,2550.8530,2500.7941,2536.5976,
2016-10-11,2538.4452,2559.8369,2520.6704,2545.8677,
2016-10-12,2540.2314,2554.8540,2522.3075,2539.2298,
2016-10-13,2541.3097,2559.0372,2520.6905,2533.2655,
2016-10-14,2529.6266,2546.3617,2513.5931,2531.5495,
2016-10-17,2530.8146,2548.2999,2500.1468,2515.6562,
2016-10-18,2512.2245,2548.5713,2507.6274,2541.2682,
2016-10-19,2544.5192,2559.7991,2524.8445,2538.4497,
2016-10-20,2541.5093,2558.8268,2526.6074,2541.3876,
2016-10-21,2538.6731,2558.9710,2522.8515,2544.9717,
2016-10-24,2551.4955,2594.3276,2537.7720,2571.4965,
2016-10-25,2573.9364,2600.7291,2553.3106,2579.9525,
2016-10-26,2579.6325,2613.9286,2559.1655,2583.6503,
2016-10-27,2577.7368,2597.3545,2556.4930,2577.6256,
2016-10-28,2575.6165,2611.6115,2561.9100,2582.8982,
2016-10-31,2579.9069,2607.5698,2555.1781,2585.2161,
2016-11-01,2586.0901,2611.3532,2570.2460,2599.2673,
2016-11-02,2595.1459,2620.4162,2574.0829,2592.4214,
2016-11-03,2588.0290,2621.3196,2576.8671,2603.0640,
2016-11-04,2600.3223,2622.9647,2576.1766,2588.3750,
2016-11-07,2587.3910,2602.1954,2566.6034,2582.2640,
2016-11-08,2590.0276,2621.1212,2580.0512,2604.7312,
2016-11-09,2603.5704,2627.5726,2557.8467,2595.9427,
2016-11-10,2605.4278,2630.1409,2592.1764,2612.4964,
2016-11-11,2608.6183,2630.2218,2584.9023,2608.6597,
2016-11-14,2603.4610,2632.2452,2575.0849,2593.5561,
2016-11-15,2594.2951,2615.1891,2576.7692,2599.7870,
2016-11-16,2600.8996,2617.0233,2585.3960,2600.0234,
2016-11-17,2596.0130,2610.1538,2580.5410,2598.3434,
2016-11-18,2594.3314,2607.5773,2575.7600,2586.9432,
2016-11-21,2584.8590,2624.7797,2572.9514,2597.6142,
2016-11-22,2599.5996,2617.4600,2586.7880,2601.6720,
2016-11-23,2606.2496,2648.6958,2591.7712,2625.2397,
2016-11-24,2618.4097,2670.2421,2601.5921,2639.6412,
2016-11-25,2639.5538,2671.5361,2612.2833,2656.5623,
2016-11-28,2670.9786,2705.7396,2632.1434,2655.3141,
2016-11-29,2654.9630,2733.7869,2635.5034,2690.4164,
2016-11-30,2683.6927,2705.4775,2641.6220,2661.8649,
2016-12-01,2671.5446,2710.4069,2644.8325,2676.7786,
2016-12-02,2674.4492,2692.7334,2626.2886,2657.0430,
2016-12-05,2623.9650,2668.1403,2596.6104,2634.1646,
2016-12-06,2632.9310,2667.2176,2615.7168,2639.4546,
2016-12-07,2641.3240,2654.9031,2620.0016,2640.7009,
2016-12-08,2647.7521,2689.2907,2629.5273,2660.5326,
2016-12-09,2656.5918,2700.2638,2641.9011,2674.2728,
2016-12-12,2671.1477,2701.9187,2600.0548,2632.9450,
2016-12-13,2624.0553,2656.1733,2593.3331,2627.3610,
2016-12-14,2625.9336,2654.1610,2597.7827,2615.2021,
2016-12-15,2603.7771,2617.1386,2540.4330,2560.3769,
2016-12-16,2555.6211,2585.2032,2536.6673,2563.6034,
2016-12-19,2560.7714,2587.0964,2540.1996,2557.6620,
2016-12-20,2557.6987,2568.3060,2514.5166,2539.8917,
2016-12-21,2540.4994,2566.5863,2531.0321,2549.3752,
2016-12-22,2547.5319,2560.2833,2521.4060,2538.4386,
2016-12-23,2538.1290,2545.7485,2498.1758,2512.3806,
2016-12-26,2503.6990,2528.4340,2472.0507,2519.5457,
2016-12-27,2519.7286,2539.7858,2506.5058,2517.8618,
2016-12-28,2519.4028,2532.5602,2498.3363,2511.0525,
2016-12-29,2509.7139,2527.1491,2495.6703,2512.4848,
2016-12-30,2518.7204,2550.3907,2506.6392,2537.4456,
2017-01-03,2541.4420,2579.6147,2530.6819,2560.4209,
2017-01-04,2560.8219,2605.5228,2549.6485,2595.7545,
2017-01-05,2596.8084,2610.8814,2577.3628,2589.9334,
2017-01-06,2589.7847,2610.9061,2562.5115,2574.4629,
2017-01-09,2573.6181,2597.7714,2560.3446,2579.6585,
2017-01-10,2579.0129,2597.8074,2567.2636,2579.5828,
2017-01-11,2582.5862,2588.5701,2551.0630,2558.6694,
2017-01-12,2561.0095,2574.2685,2540.2227,2550.3593,
2017-01-13,2549.8415,2575.3130,2531.6987,2556.0742,
2017-01-16,2553.0606,2594.8294,2514.4105,2569.5989,
2017-01-17,2563.2508,2597.5519,2548.0893,2581.2458,
2017-01-18,2580.6453,2619.8648,2570.2991,2608.1372,
2017-01-19,2601.4684,2625.0279,2585.7761,2601.9995,
2017-01-20,2603.4300,2631.2926,2594.6553,2615.6807,
2017-01-23,2623.8673,2649.2386,2599.7401,2615.6288,
2017-01-24,2618.1729,2640.0919,2599.1618,2624.4791,
2017-01-25,2619.2855,2644.1095,2603.8520,2630.7140,
2017-01-26,2632.6147,2653.9464,2615.4690,2632.4562,
2017-02-03,2640.1006,2652.6473,2606.9105,2618.3424,
2017-02-06,2626.8620,2648.3265,2607.1999,2623.5687,
2017-02-07,2625.0963,2642.6232,2607.7820,2622.0575,
2017-02-08,2618.5847,2639.6878,2600.1208,2628.7612,
2017-02-09,2630.3349,2655.2013,2617.8045,2634.2568,
2017-02-10,2636.6348,2657.9996,2620.5106,2639.8455,
2017-02-13,2641.9945,2687.1289,2629.6028,2666.3317,
2017-02-14,2667.5592,2682.7757,2645.2200,2661.2755,
2017-02-15,2665.7588,2687.2149,2641.2713,2656.2311,
2017-02-16,2659.4945,2681.0866,2641.2971,2664.7829,
2017-02-17,2668.9909,2699.5605,2647.9612,2662.5910,
2017-02-20,2663.7359,2731.7168,2656.3400,2717.3929,
2017-02-21,2719.1660,2742.2559,2695.5155,2713.9770,
2017-02-22,2715.3990,2747.6935,2699.1779,2727.1901,
2017-02-23,2724.9241,2750.2603,2699.4262,2720.1777,
2017-02-24,2719.9125,2734.0417,2696.8922,2716.6879,
2017-02-27,2715.0632,2729.8977,2681.5241,2692.5013,
2017-02-28,2693.1577,2713.5955,2677.2899,2692.9263,
2017-03-01,2692.0608,2714.4687,2679.0596,2693.1628,
2017-03-02,2695.9939,2710.2353,2667.9705,2679.2468,
2017-03-03,2672.6055,2691.7363,2655.5773,2678.5270,
2017-03-06,2679.8478,2706.4439,2665.0454,2688.9824,
2017-03-07,2687.3316,2722.3865,2675.9373,2710.6418,
2017-03-08,2709.4737,2720.5876,2689.2850,2703.1685,
2017-03-09,2699.7865,2708.6130,2667.1770,2684.7232,
2017-03-10,2682.6186,2718.3255,2671.6072,2695.6076,
2017-03-13,2693.9884,2735.6005,2678.1904,2718.6768,
2017-03-14,2717.1315,2735.4885,2695.4696,2714.2816,
2017-03-15,2709.9350,2733.1188,2696.0991,2719.4575,
2017-03-16,2729.2354,2750.8377,2705.0327,2721.6637,
2017-03-17,2721.7431,2743.5574,2686.1743,2698.9721,
2017-03-20,2713.0483,2739.8502,2686.8021,2719.0799,
2017-03-21,2725.2418,2770.5021,2708.7186,2754.5639,
2017-03-22,2738.5478,2776.2537,2711.6120,2749.9242,
2017-03-23,2749.3643,2781.2581,2723.2156,2756.8260,
2017-03-24,2760.0771,2813.3387,2731.7574,2779.2047,
2017-03-27,2779.0943,2815.1711,2739.1892,2759.4663,
2017-03-28,2760.7485,2779.6433,2730.3443,2751.7645,
2017-03-29,2754.4873,2780.7726,2730.2401,2749.9380,
2017-03-30,2749.2036,2771.3306,2709.6328,2737.3592,
2017-03-31,2736.8767,2772.6917,2721.3093,2759.3811,
2017-04-05,2781.3466,2820.9370,2756.2155,2789.3187,
2017-04-06,2791.1147,2826.7381,2764.6967,2803.9569,
2017-04-07,2801.7552,2823.9869,2776.0000,2801.8475,
2017-04-10,2804.5839,2827.7241,2768.6878,2787.8697,
2017-04-11,2784.0116,2818.0128,2738.1073,2788.0489,
2017-04-12,2780.1875,2809.4994,2741.2949,2781.5442,
2017-04-13,2771.3072,2802.2326,2756.2348,2783.1585,
2017-04-14,2787.3301,2799.0027,2751.3417,2767.8563,
2017-04-17,2760.3868,2788.5349,2731.2818,2769.3284,
2017-04-18,2766.6774,2808.4382,2743.7299,2774.9902,
2017-04-19,2771.8397,2792.7170,2734.9881,2768.3457,
2017-04-20,2767.5273,2824.0002,2749.9782,2803.5745,
2017-04-21,2802.7562,2836.8414,2765.2824,2804.0828,
2017-04-24,2795.4589,2815.9401,2732.7930,2780.9180,
2017-04-25,2779.0452,2824.4116,2760.6072,2803.3338,
2017-04-26,2803.0108,2844.0947,2768.0940,2793.1664,
2017-04-27,2780.6445,2812.1748,2739.4747,2793.9095,
2017-04-28,2792.5382,2810.9142,2744.8560,2780.6918,
2017-05-02,2769.2985,2797.9045,2742.7042,2769.7257,
2017-05-03,2767.3750,2795.4486,2743.2805,2771.5198,
2017-05-04,2766.2898,2792.0587,2736.8896,2767.5077,
2017-05-05,2758.4228,2784.2303,2726.0493,2760.9979,
2017-05-08,2751.3669,2782.4144,2703.7727,2748.6955,
2017-05-09,2736.9748,2764.1855,2702.9170,2743.3233,
2017-05-10,2739.5319,2789.8988,2718.8029,2753.8008,
2017-05-11,2744.1572,2794.7090,2724.8595,2778.2460,
2017-05-12,2775.6859,2830.2583,2760.0300,2814.0097,
2017-05-15,2817.5249,2866.0941,2797.0409,2833.1684,
2017-05-16,2824.6506,2864.7024,2793.7300,2849.9186,
2017-05-17,2843.8133,2863.5154,2803.2782,2817.6729,
2017-05-18,2800.9456,2838.5916,2783.1171,2813.3770,
2017-05-19,2809.7390,2849.5618,2793.7150,2828.5742,
2017-05-22,2826.1266,2875.3326,2799.4981,2854.4365,
2017-05-23,2850.7233,2925.3712,2829.0757,2898.3203,
2017-05-24,2888.1659,2914.3200,2843.7510,2891.7198,
2017-05-25,2881.4519,2962.7941,2861.0132,2938.0163,
2017-05-26,2934.6631,2969.7013,2900.8759,2930.8647,
2017-05-31,2930.1256,2978.2264,2890.5312,2937.3754,
