Date,MA20,MA50,MA100,MA200
2015-06-10,5173.1509,4870.3591,4288.1675,3544.6955
2015-06-11,5204.4589,4896.3103,4306.6952,3560.0476
2015-06-12,5241.5468,4921.3484,4325.6378,3575.4196
2015-06-15,5274.9333,4944.0128,4342.3515,3590.1307
2015-06-16,5292.1736,4962.4992,4357.1285,3604.0328
2015-06-17,5312.0140,4980.6654,4375.5643,3618.3620
2015-06-18,5316.6429,4993.7869,4391.4230,3631.6762
2015-06-19,5300.4005,5001.5370,4402.6702,3643.4162
2015-06-23,5284.2036,5010.6671,4415.2643,3656.0427
2015-06-24,5267.7287,5020.1567,4428.7878,3669.2522
2015-06-25,5243.1855,5025.7038,4440.1421,3681.5464
2015-06-26,5217.4584,5024.7876,4448.0104,3692.0111
2015-06-29,5183.9039,5018.1313,4454.8965,3701.5886
2015-06-30,5152.7318,5015.5857,4465.1415,3712.5327
2015-07-01,5105.7628,5010.0271,4473.6028,3722.1790
2015-07-02,5052.2439,4999.4605,4481.3965,3730.9602
2015-07-03,4985.2930,4981.8090,4486.0318,3738.5039
2015-07-06,4921.6233,4966.4633,4492.2000,3746.5105
2015-07-07,4847.9411,4950.4500,4497.9990,3754.1734
2015-07-08,4762.4413,4926.7901,4501.6229,3760.5332
2015-07-09,4689.4966,4909.3383,4507.3254,3768.1517
2015-07-10,4627.4796,4895.5343,4514.5566,3776.7729
2015-07-13,4569.4274,4884.4112,4522.5947,3785.9440
2015-07-14,4512.1137,4870.4455,4529.5124,3794.8504
2015-07-15,4455.3664,4857.4206,4534.6486,3802.9405
2015-07-16,4396.3757,4845.9276,4539.7946,3811.1508
2015-07-17,4356.1147,4839.3418,4546.2978,3820.0722
2015-07-20,4331.4925,4831.1188,4553.3456,3829.2799
2015-07-21,4299.4470,4820.2760,4559.5442,3838.4094
2015-07-22,4262.0842,4808.0742,4565.5837,3847.2740
2015-07-23,4238.5333,4798.4074,4572.2973,3856.6478
2015-07-24,4230.2693,4787.5651,4579.2056,3865.6353
2015-07-27,4211.0021,4771.0536,4582.1814,3872.7202
2015-07-28,4176.7948,4755.2593,4585.4346,3879.7491
2015-07-29,4160.1209,4738.7045,4590.1050,3887.2530
2015-07-30,4145.0000,4719.2831,4592.9749,3894.1442
2015-07-31,4141.4227,4698.1094,4596.0352,3901.1205
2015-08-03,4132.6734,4674.9135,4599.1835,3908.2228
2015-08-04,4133.7152,4651.1132,4602.8560,3915.9830
2015-08-05,4144.2506,4623.5779,4605.4321,3923.2338
2015-08-06,4140.8512,4595.6796,4606.7363,3930.4041
2015-08-07,4130.5349,4576.5153,4608.2849,3937.9762
2015-08-10,4123.9483,4560.8777,4610.7479,3946.3982
2015-08-11,4121.5979,4540.0093,4613.0934,3954.8389
2015-08-12,4124.1494,4516.3248,4614.3705,3963.0947
2015-08-13,4128.1855,4494.2445,4615.4393,3971.7744
2015-08-14,4124.1566,4471.3426,4616.4779,3980.4712
2015-08-17,4119.8806,4447.5146,4617.8987,3989.3034
2015-08-18,4102.2786,4415.9210,4616.6110,3996.5838
2015-08-19,4088.2724,4386.3330,4615.7266,4003.9986
2015-08-20,4062.9824,4354.3401,4612.3496,4010.6783
2015-08-21,4032.6599,4318.8455,4607.5779,4016.2659
2015-08-24,4004.5876,4276.2700,4598.8092,4020.2090
2015-08-25,3964.8894,4231.2418,4587.6273,4022.9468
2015-08-26,3918.1354,4189.0892,4575.7942,4025.6457
2015-08-27,3886.6227,4149.1266,4564.8960,4029.2610
2015-08-28,3862.1054,4116.2944,4555.0406,4033.6028
2015-08-31,3838.1933,4090.0306,4545.7838,4037.7414
2015-09-01,3807.9049,4060.5937,4535.6304,4041.8937
2015-09-02,3782.0098,4029.2903,4524.7235,4045.8808
2015-09-07,3751.9654,3999.1915,4512.4476,4049.3472
2015-09-08,3722.3571,3978.4748,4501.6312,4053.2383
2015-09-09,3686.9540,3962.0978,4490.1145,4057.5391
2015-09-10,3650.3075,3939.0396,4477.3127,4061.7569
2015-09-11,3615.7370,3920.3144,4465.1707,4065.9428
2015-09-14,3574.6863,3903.2215,4451.3410,4069.7879
2015-09-15,3527.0734,3888.0548,4434.9319,4072.7273
2015-09-16,3487.3514,3873.8059,4420.1346,4076.1381
2015-09-17,3456.9426,3859.5217,4404.9858,4078.9879
2015-09-18,3424.1328,3851.0096,4388.8998,4081.7179
2015-09-21,3400.7116,3838.8260,4374.0822,4084.5797
2015-09-22,3387.7654,3822.9598,4359.2470,4087.3198
2015-09-23,3387.1194,3803.3468,4343.8790,4089.6103
2015-09-24,3399.6295,3786.2481,4328.3468,4091.4763
2015-09-25,3410.2889,3771.0582,4314.2394,4092.8427
2015-09-28,3412.2067,3755.4590,4300.6933,4093.5579
2015-09-29,3403.7602,3735.3526,4287.3472,4093.8368
2015-09-30,3395.3059,3715.5560,4273.3374,4093.5788
2015-10-08,3391.9158,3697.5812,4258.9286,4094.5584
2015-10-09,3390.5871,3680.6915,4244.3828,4095.1712
2015-10-12,3400.7783,3664.0895,4231.2485,4096.5391
2015-10-13,3406.5158,3648.9734,4218.2693,4097.8404
2015-10-14,3406.8672,3640.4438,4205.7487,4098.8165
2015-10-15,3413.5473,3633.7406,4194.4999,4099.7644
2015-10-16,3423.2052,3625.5481,4182.1263,4100.6609
2015-10-19,3436.2827,3619.7346,4169.5088,4101.6338
2015-10-20,3458.2708,3614.7940,4156.4517,4102.6391
2015-10-21,3466.7463,3607.4350,4141.1743,4103.0462
2015-10-22,3481.6057,3598.6778,4124.8955,4104.0778
2015-10-23,3498.1416,3592.5660,4108.0719,4105.8393
2015-10-26,3512.6641,3587.5512,4091.6154,4107.1511
2015-10-27,3525.7829,3581.0590,4078.7872,4107.9110
2015-10-28,3539.3173,3569.4944,4065.1860,4108.2700
2015-10-29,3552.1499,3558.4688,4049.2391,4108.6615
2015-10-30,3567.7638,3548.5040,4032.4144,4108.6634
2015-11-02,3579.8160,3536.1112,4015.1779,4107.8077
2015-11-03,3594.6295,3523.5417,3997.4422,4106.9004
2015-11-04,3616.6238,3514.2532,3980.8839,4106.8216
2015-11-05,3637.7860,3511.7842,3963.8526,4107.5797
2015-11-06,3661.2098,3509.8665,3948.0997,4108.8544
2015-11-09,3681.5023,3511.4975,3932.9188,4110.5432
2015-11-10,3701.5643,3516.5352,3917.6903,4112.1928
2015-11-11,3723.6594,3528.0726,3902.1713,4113.9045
2015-11-12,3739.6026,3543.6258,3887.4338,4114.8927
2015-11-13,3750.5674,3558.5209,3873.8051,4115.4668
2015-11-16,3762.4512,3570.0659,3859.5963,4117.5803
2015-11-17,3771.7891,3578.6675,3847.4809,4119.4520
2015-11-18,3784.3127,3585.8828,3837.9567,4120.3134
2015-11-19,3797.2553,3594.4180,3827.5058,4121.3851
2015-11-20,3807.7535,3602.8635,3816.0769,4122.4324
2015-11-23,3816.2331,3613.2583,3806.2249,4123.1835
2015-11-24,3824.5540,3621.9378,3800.2063,4124.1084
2015-11-25,3837.8196,3629.8406,3795.9692,4125.4329
2015-11-26,3849.5054,3638.1480,3788.5938,4126.8676
2015-11-27,3850.6894,3642.4850,3781.3997,4127.5012
2015-11-30,3855.3638,3648.3822,3775.8019,4128.5992
2015-12-01,3861.8863,3657.4669,3772.7608,4129.3963
2015-12-02,3866.7137,3665.9981,3769.9020,4131.0510
2015-12-03,3868.9530,3676.5883,3768.0550,4133.0270
2015-12-04,3862.9695,3685.4011,3768.2054,4134.9142
2015-12-07,3855.0760,3693.2432,3766.0346,4136.6800
2015-12-08,3844.2119,3699.1138,3761.0368,4137.7967
2015-12-09,3833.9943,3706.8225,3755.0847,4138.8397
2015-12-10,3825.0930,3713.8113,3750.0297,4139.7710
2015-12-11,3817.9519,3721.5861,3746.3222,4140.4854
2015-12-14,3815.2227,3731.2724,3743.3657,4141.5802
2015-12-15,3811.9152,3741.9295,3738.6410,4142.4694
2015-12-16,3810.3576,3751.9035,3733.7297,4143.5377
2015-12-17,3809.3716,3761.4003,3729.4907,4144.5175
2015-12-18,3809.0372,3770.2435,3725.4675,4145.5256
2015-12-21,3814.8574,3778.8899,3721.4897,4146.8935
2015-12-22,3821.2057,3787.8137,3718.3936,4148.7996
2015-12-23,3825.5866,3797.3284,3718.8861,4150.5337
2015-12-24,3829.2026,3804.4101,3719.0753,4152.2550
2015-12-25,3843.7354,3810.6971,3718.1226,4154.1138
2015-12-28,3852.0672,3814.6960,3717.2153,4155.0951
2015-12-29,3860.8615,3818.5032,3716.6486,4156.3419
2015-12-30,3863.0956,3824.5379,3715.9865,4157.5850
2015-12-31,3862.1499,3828.8060,3713.7419,4158.2990
2016-01-04,3851.3736,3826.6940,3709.6300,4157.5311
2016-01-05,3840.5814,3824.4101,3705.9807,4156.3585
2016-01-06,3836.2811,3823.3131,3702.1860,4155.2355
2016-01-07,3818.6295,3818.5474,3694.0209,4152.3844
2016-01-08,3805.1142,3814.9970,3686.7329,4149.9132
2016-01-11,3783.6357,3807.9349,3678.2194,4146.2950
2016-01-12,3758.0227,3802.5550,3669.3331,4142.3862
2016-01-13,3730.1928,3796.1548,3659.8483,4138.1631
2016-01-14,3706.2202,3787.7420,3650.9976,4134.4482
2016-01-15,3673.2920,3775.6027,3643.6934,4130.1522
2016-01-18,3640.3628,3761.9047,3635.8856,4125.8061
2016-01-19,3607.1416,3749.1456,3630.3216,4121.3356
2016-01-20,3570.8444,3735.5258,3626.0305,4116.8042
2016-01-21,3530.2744,3719.9744,3624.0235,4111.4163
2016-01-22,3493.2749,3705.8791,3624.7525,4106.1899
2016-01-25,3456.6181,3693.1173,3625.8191,4100.8067
2016-01-26,3415.9401,3676.0916,3623.0788,4093.9874
2016-01-27,3372.9674,3658.9745,3618.8210,4086.9308
2016-01-28,3325.8656,3641.1591,3613.5209,4079.6524
2016-01-29,3285.3018,3624.0246,3609.2213,4072.4258
2016-02-01,3255.9468,3605.9713,3604.4174,4064.5704
2016-02-02,3229.2052,3589.5990,3601.4286,4056.9381
2016-02-03,3198.6537,3572.9530,3597.4454,4049.5383
2016-02-04,3182.6527,3556.4806,3593.1606,4041.6376
2016-02-05,3162.0961,3540.0333,3589.0906,4033.2017
2016-02-15,3149.3964,3527.4177,3584.9513,4025.0610
2016-02-16,3140.1628,3516.4746,3582.4284,4016.8847
2016-02-17,3135.3793,3505.5520,3581.5095,4008.2207
2016-02-18,3126.7039,3491.7381,3578.8681,3999.5013
2016-02-19,3123.2341,3477.3151,3576.9517,3990.9688
2016-02-22,3122.6212,3465.7654,3575.5833,3982.2416
2016-02-23,3115.7080,3453.3984,3573.3208,3973.7015
2016-02-24,3112.3576,3442.7841,3570.9489,3965.0980
2016-02-25,3103.9545,3427.9584,3567.3905,3955.6347
2016-02-26,3095.4052,3414.0039,3563.9076,3946.1272
2016-02-29,3082.4119,3398.9013,3560.2437,3937.2416
2016-03-01,3081.9044,3382.7642,3557.0183,3928.8558
2016-03-02,3088.1566,3369.4710,3555.7003,3921.5237
2016-03-03,3098.7333,3356.5094,3554.2064,3913.7719
2016-03-04,3106.3716,3342.8246,3552.1125,3905.5205
2016-03-07,3116.9034,3329.1177,3549.6806,3897.0317
2016-03-08,3124.4661,3313.4425,3546.1662,3888.7073
2016-03-09,3130.8367,3296.8054,3542.3096,3880.2894
2016-03-10,3132.3039,3279.1675,3538.2480,3871.9983
2016-03-11,3135.1199,3262.4002,3533.4052,3863.9526
2016-03-14,3141.2687,3246.4310,3528.5640,3855.3452
2016-03-15,3143.2191,3232.9354,3523.8157,3846.6623
2016-03-16,3144.5995,3219.0472,3518.7752,3837.6134
2016-03-17,3148.2429,3205.7970,3515.1674,3828.1709
2016-03-18,3154.4636,3194.2406,3511.5233,3818.2094
2016-03-21,3161.2114,3189.7005,3508.1972,3808.1346
2016-03-22,3168.2620,3184.4707,3504.4404,3798.0279
2016-03-23,3174.8016,3178.1922,3500.7527,3789.7699
2016-03-24,3188.3984,3175.8660,3497.2067,3781.1964
2016-03-25,3201.3075,3172.4812,3493.7391,3771.4891
2016-03-28,3216.4114,3172.0116,3489.9732,3761.1938
2016-03-29,3226.9912,3170.3516,3486.4533,3750.8156
2016-03-30,3235.5158,3171.6002,3483.8775,3740.6598
2016-03-31,3243.7674,3171.5283,3479.6351,3730.2595
2016-04-01,3250.3824,3173.6608,3474.6317,3719.2422
2016-04-05,3258.6331,3176.4258,3469.1653,3708.6325
2016-04-06,3266.3778,3177.1370,3463.1413,3698.0300
2016-04-07,3273.4775,3177.8586,3456.6922,3687.1913
2016-04-08,3282.3964,3180.0163,3449.9953,3676.0833
2016-04-11,3293.3432,3182.4275,3444.1533,3665.7935
2016-04-12,3301.2377,3184.2789,3438.6981,3656.2516
2016-04-13,3310.8811,3190.9118,3433.5017,3646.5490
2016-04-14,3320.4832,3198.0535,3428.5140,3637.9975
2016-04-15,3328.1323,3206.7037,3423.9314,3630.9440
2016-04-18,3331.0517,3212.5406,3418.2826,3622.8942
2016-04-19,3330.4760,3219.5121,3412.7417,3614.4093
2016-04-20,3328.1628,3224.0537,3406.8264,3606.5256
2016-04-21,3324.2615,3228.4353,3400.6942,3600.4502
2016-04-22,3323.9023,3232.3659,3394.4233,3595.1962
2016-04-25,3322.0527,3236.4639,3388.2486,3588.4212
2016-04-26,3322.5401,3241.2690,3384.3434,3582.8715
2016-04-27,3324.1168,3243.9332,3380.2039,3578.0029
2016-04-28,3321.2382,3245.9438,3375.7479,3574.2544
2016-04-29,3318.0682,3248.0740,3369.9060,3569.9040
2016-05-03,3317.6367,3251.4218,3364.3685,3566.2117
2016-05-04,3314.7928,3253.2945,3359.5299,3563.8676
2016-05-05,3312.5390,3255.8694,3354.6339,3560.3343
2016-05-06,3308.4594,3256.2993,3349.5417,3555.2893
2016-05-09,3302.2522,3259.3354,3343.6469,3549.3658
2016-05-10,3293.9323,3261.8383,3337.9211,3543.9754
2016-05-11,3286.9225,3266.0831,3332.4922,3539.4072
2016-05-12,3278.0729,3269.3792,3326.0717,3534.7187
2016-05-13,3267.6910,3269.8673,3319.6691,3529.1551
2016-05-16,3258.5488,3270.6299,3313.5696,3523.6497
2016-05-17,3251.1881,3270.4672,3306.6459,3518.0683
2016-05-18,3242.3891,3269.7065,3299.4121,3512.4398
2016-05-19,3236.2636,3268.7727,3291.1076,3506.2987
2016-05-20,3232.0062,3268.9032,3282.8543,3500.6239
2016-05-23,3227.4749,3270.4343,3274.8009,3496.8435
2016-05-24,3222.3860,3271.3703,3266.8853,3492.9803
2016-05-25,3216.1881,3271.2368,3258.8339,3488.4782
2016-05-26,3210.9318,3271.0183,3251.9768,3484.5961
2016-05-27,3205.8630,3270.4492,3244.7482,3480.6984
2016-05-30,3201.2098,3269.2608,3237.5289,3476.7577
2016-05-31,3198.9370,3269.2112,3231.7259,3472.7339
2016-06-01,3196.4093,3267.3736,3228.5371,3469.0835
2016-06-02,3193.9897,3266.1604,3225.3156,3465.6481
2016-06-03,3197.0377,3265.1938,3221.6930,3461.9395
2016-06-06,3202.8863,3265.1305,3220.4983,3457.2596
2016-06-07,3208.4646,3264.7012,3218.5912,3452.6621
2016-06-08,3212.6599,3264.5825,3218.2971,3448.2582
2016-06-13,3211.4300,3263.1547,3216.7532,3443.0432
2016-06-14,3211.4837,3260.2545,3215.9273,3437.8878
2016-06-15,3212.5721,3258.1517,3214.8400,3432.9188
2016-06-16,3213.0191,3255.5219,3214.5913,3429.1424
2016-06-17,3215.2062,3252.3357,3214.3808,3425.1332
2016-06-20,3217.7990,3249.3412,3213.2391,3421.7803
2016-06-21,3219.2512,3247.2126,3212.5356,3419.2830
2016-06-22,3221.6667,3246.1424,3213.0794,3418.5514
2016-06-23,3224.4450,3243.8111,3213.1193,3418.9359
2016-06-24,3225.3716,3240.8903,3212.5846,3419.2019
2016-06-27,3228.2827,3237.9789,3214.4454,3418.7621
2016-06-28,3232.1018,3235.0966,3216.5751,3417.6980
2016-06-29,3236.4780,3232.5991,3219.6514,3416.5861
2016-06-30,3235.6698,3231.0584,3221.7995,3415.5104
2016-07-01,3235.3416,3229.3199,3224.4160,3414.4167
2016-07-04,3237.2848,3229.8092,3226.9315,3414.1801
2016-07-05,3238.2176,3230.7762,3229.6058,3413.5256
2016-07-06,3240.1819,3231.6424,3232.0041,3412.5824
2016-07-07,3241.8822,3232.6330,3234.5484,3411.8195
2016-07-08,3243.3442,3232.9042,3237.0866,3411.0190
2016-07-11,3250.4238,3233.6775,3238.8054,3410.6169
2016-07-12,3260.6150,3236.0052,3240.9745,3411.2420
2016-07-13,3269.2196,3238.6123,3243.3432,3411.1056
2016-07-14,3278.6300,3239.9192,3245.6705,3411.3111
2016-07-15,3287.2047,3241.3005,3247.2975,3411.4404
2016-07-18,3294.9230,3242.2948,3249.0821,3411.2014
2016-07-19,3302.2568,3244.7316,3250.5155,3410.7322
2016-07-20,3307.6134,3248.2869,3253.8112,3410.6008
2016-07-21,3314.6005,3252.0783,3256.9583,3410.4330
2016-07-22,3322.2491,3255.0210,3260.5520,3410.3979
2016-07-25,3327.9519,3257.9305,3263.6549,3410.3366
2016-07-26,3334.8351,3261.9543,3265.9108,3410.8055
2016-07-27,3338.2899,3264.4955,3267.5627,3410.8845
2016-07-28,3341.7638,3267.2887,3268.8779,3410.4952
2016-07-29,3344.3339,3270.0978,3269.9021,3409.7914
2016-08-01,3342.8925,3272.4608,3270.6167,3408.3915
2016-08-02,3341.9452,3274.7518,3271.8275,3407.0685
2016-08-03,3340.7416,3276.9490,3273.6917,3405.9698
2016-08-04,3340.2941,3279.7962,3275.5833,3404.4942
2016-08-05,3340.9571,3282.8118,3277.0243,3402.7942
2016-08-08,3342.5514,3286.3254,3278.6718,3401.2438
2016-08-09,3341.7142,3290.3456,3280.3974,3399.5863
2016-08-10,3339.6713,3293.9969,3281.6288,3398.3981
2016-08-11,3337.4284,3295.3158,3282.2635,3396.8934
2016-08-12,3338.3561,3298.0792,3282.7264,3395.4618
2016-08-15,3345.1468,3302.7576,3284.4590,3394.4497
2016-08-16,3351.8661,3306.6629,3285.9284,3393.3405
2016-08-17,3358.8656,3310.6787,3287.9046,3392.5557
2016-08-18,3364.6522,3314.5534,3289.6273,3391.6832
2016-08-19,3371.8801,3318.7090,3291.6458,3390.8095
2016-08-22,3377.3530,3324.2997,3293.7272,3390.0903
2016-08-23,3381.0863,3329.7953,3295.0249,3389.4512
2016-08-24,3386.8548,3334.2086,3296.1802,3387.9076
2016-08-25,3391.3938,3338.6386,3297.0802,3385.8560
2016-08-26,3396.7251,3342.7053,3297.5205,3383.3429
2016-08-29,3403.4935,3346.7386,3298.0399,3380.5906
2016-08-30,3409.8470,3350.9902,3299.1014,3377.8968
2016-08-31,3416.7866,3354.9970,3300.5697,3375.2825
2016-09-01,3421.9695,3358.8060,3301.3085,3372.7309
2016-09-02,3427.6026,3363.7042,3302.2973,3370.4977
2016-09-05,3432.0212,3367.8208,3302.8998,3368.2008
2016-09-06,3436.4475,3372.0839,3303.5903,3366.0521
2016-09-07,3441.4853,3375.9998,3304.2994,3364.1154
2016-09-08,3446.9736,3379.8373,3305.4479,3361.8652
2016-09-09,3448.2041,3383.2242,3306.2720,3359.5069
2016-09-12,3441.4434,3384.4211,3307.1151,3356.9707
2016-09-13,3435.3494,3385.5157,3308.1459,3354.4201
2016-09-14,3428.4078,3385.9690,3308.8057,3351.6145
2016-09-19,3423.1690,3387.0681,3309.8505,3349.0496
2016-09-20,3417.6072,3388.4143,3310.6592,3347.5013
2016-09-21,3413.9819,3389.7230,3311.7003,3345.9521
2016-09-22,3411.3612,3390.0939,3313.0495,3344.3987
2016-09-23,3408.5607,3389.9450,3314.2787,3342.0924
2016-09-26,3403.9773,3388.7775,3314.3483,3339.3584
2016-09-27,3400.5488,3388.0430,3314.6717,3337.1008
2016-09-28,3396.5752,3387.3995,3314.8471,3334.7405
2016-09-29,3393.0817,3387.3201,3316.0258,3332.7838
2016-09-30,3389.2310,3387.6440,3317.9655,3330.8062
2016-10-10,3388.8326,3388.4988,3320.2886,3329.1049
2016-10-11,3388.4424,3390.1815,3322.6012,3327.5467
2016-10-12,3387.4258,3391.6103,3324.7704,3325.4211
2016-10-13,3385.3597,3392.2937,3327.1240,3323.3966
2016-10-14,3383.5525,3394.1048,3329.3002,3321.4349
2016-10-17,3380.3649,3395.2777,3331.2832,3318.9645
2016-10-18,3380.5349,3397.7046,3333.9012,3316.6566
2016-10-19,3383.3070,3400.5869,3336.5238,3313.8157
2016-10-20,3386.3183,3403.2649,3339.0084,3310.9313
2016-10-21,3390.9183,3406.0397,3341.4944,3308.1476
2016-10-24,3396.3168,3409.4772,3344.6367,3305.7610
2016-10-25,3402.0041,3412.8331,3347.8224,3303.3282
2016-10-26,3406.5602,3415.3265,3350.8259,3301.4014
2016-10-27,3409.3809,3417.1605,3353.7531,3299.2506
2016-10-28,3412.7121,3419.1613,3356.5791,3297.0540
2016-10-31,3418.7070,3421.2889,3358.3023,3295.0141
2016-11-01,3424.8207,3422.6288,3360.3540,3294.4455
2016-11-02,3430.1158,3421.3871,3362.0724,3293.6940
2016-11-03,3436.3535,3421.1150,3363.8890,3292.7910
2016-11-04,3441.5674,3420.7248,3365.7017,3293.1000
2016-11-07,3444.8088,3420.5614,3367.5574,3293.0743
2016-11-08,3448.1452,3420.6875,3369.6983,3293.9977
2016-11-09,3450.8863,3421.0237,3372.6617,3294.7074
2016-11-10,3455.4320,3422.0320,3375.9137,3295.9205
2016-11-11,3461.1876,3423.8379,3379.0233,3296.9316
2016-11-14,3469.0620,3426.3450,3382.4918,3298.5416
2016-11-15,3474.6713,3428.8831,3385.7942,3300.0875
2016-11-16,3480.5292,3431.4011,3389.0699,3301.1545
2016-11-17,3486.6243,3433.9758,3392.4830,3302.5093
2016-11-18,3491.2610,3435.8295,3395.4132,3304.2463
2016-11-21,3495.0610,3438.7138,3398.7599,3305.9396
2016-11-22,3500.2760,3441.9024,3402.8033,3307.6940
2016-11-23,3506.4739,3445.1076,3406.4642,3310.4548
2016-11-24,3513.8661,3448.1280,3410.1059,3313.3405
2016-11-25,3523.2289,3451.8588,3413.9293,3316.7903
2016-11-28,3533.5028,3455.9006,3417.8689,3319.8342
2016-11-29,3544.0966,3460.9858,3422.1050,3323.2605
2016-11-30,3554.6729,3466.6789,3425.5500,3326.2407
2016-12-01,3565.0062,3472.9778,3429.2467,3329.4263
2016-12-02,3574.0388,3478.9772,3432.4731,3332.2386
2016-12-05,3579.8693,3483.2416,3435.1548,3334.8516
2016-12-06,3584.4186,3487.4121,3437.9132,3337.4999
2016-12-07,3590.7597,3491.7348,3440.7289,3339.7671
2016-12-08,3594.8698,3495.4355,3442.7647,3341.8696
2016-12-09,3598.8222,3499.9425,3444.9438,3344.1435
2016-12-12,3597.7333,3503.8474,3446.3125,3345.9915
2016-12-13,3596.4501,3507.2436,3447.6433,3347.4704
2016-12-14,3593.8331,3510.3043,3448.8519,3348.9670
2016-12-15,3588.8661,3512.2896,3449.8049,3350.1602
2016-12-16,3585.1747,3514.2069,3450.9255,3352.3683
2016-12-19,3579.3798,3514.9327,3451.7158,3354.3371
2016-12-20,3571.1473,3514.9844,3452.5829,3356.5675
2016-12-21,3564.1090,3515.7809,3453.6956,3358.6752
2016-12-22,3556.1984,3516.4635,3454.3786,3360.1447
2016-12-23,3545.1545,3516.4996,3455.3022,3361.4325
2016-12-26,3534.1633,3517.4199,3456.3488,3362.6134
2016-12-27,3521.3649,3517.3178,3457.5112,3363.7067
2016-12-28,3509.1628,3517.0212,3458.8040,3364.7104
2016-12-29,3495.3499,3516.5904,3459.9276,3365.8776
2016-12-30,3484.0388,3516.2253,3461.1325,3367.4121
2017-01-03,3477.4661,3515.7013,3462.5893,3369.0863
2017-01-04,3472.7716,3515.7191,3464.2761,3370.6502
2017-01-05,3467.1922,3515.9876,3465.6571,3372.1644
2017-01-06,3460.8630,3516.0283,3466.5944,3373.4959
2017-01-09,3454.1550,3516.5197,3467.8405,3374.7347
2017-01-10,3451.5240,3516.9743,3469.1316,3375.6975
2017-01-11,3447.8786,3516.4668,3469.5478,3376.1371
2017-01-12,3444.7090,3516.1416,3468.7643,3376.6117
2017-01-13,3443.6486,3515.2076,3468.1613,3377.0449
2017-01-16,3442.2749,3514.4899,3467.6073,3377.7560
2017-01-17,3442.1395,3513.8650,3467.2132,3378.4203
2017-01-18,3443.7059,3513.2087,3466.9481,3379.2970
2017-01-19,3443.2279,3512.7175,3466.8706,3380.2989
2017-01-20,3444.2212,3511.9791,3467.0056,3381.0152
2017-01-23,3447.1401,3510.8806,3467.3593,3381.7697
2017-01-24,3449.3132,3509.5204,3467.9327,3382.5065
2017-01-25,3452.3886,3508.4048,3468.6439,3383.0822
2017-01-26,3456.8367,3507.5442,3469.4727,3383.7563
2017-02-03,3460.2853,3506.0548,3470.0153,3384.5583
2017-02-06,3463.5478,3505.1401,3470.4848,3385.5272
2017-02-07,3464.7597,3503.5808,3471.1473,3386.2279
2017-02-08,3465.5339,3501.8222,3471.8623,3387.0798
2017-02-09,3467.0067,3500.2007,3472.6542,3387.7770
2017-02-10,3470.4083,3498.6452,3473.3866,3388.4884
2017-02-13,3474.1488,3496.8876,3474.3732,3389.3363
2017-02-14,3478.1556,3494.8353,3475.3680,3390.4079
2017-02-15,3482.6625,3491.8931,3476.4395,3391.3558
2017-02-16,3489.0351,3489.8865,3478.2827,3392.6989
2017-02-17,3494.2822,3486.9180,3479.9479,3394.0469
2017-02-20,3502.1344,3485.7282,3482.3527,3395.5792
2017-02-21,3510.2202,3486.0054,3484.6235,3397.2370
2017-02-22,3517.9922,3486.6381,3487.0251,3398.8422
2017-02-23,3525.4357,3486.5879,3489.1613,3400.4308
2017-02-24,3531.5835,3486.6646,3491.0500,3402.0498
2017-02-27,3535.8284,3485.6831,3492.8128,3403.5457
2017-02-28,3540.3948,3486.5850,3495.2162,3404.7823
2017-03-01,3544.6605,3487.6889,3497.4663,3406.0690
2017-03-02,3547.0966,3488.8496,3499.5770,3407.2120
2017-03-03,3550.3716,3490.6570,3501.4733,3408.7496
2017-03-06,3554.1581,3492.7334,3503.4702,3410.7178
2017-03-07,3558.7204,3495.3170,3505.1249,3412.7067
2017-03-08,3562.1023,3498.2042,3506.5943,3414.5978
2017-03-09,3563.6863,3500.0316,3507.9063,3416.3383
2017-03-10,3564.4305,3501.9380,3509.2007,3418.1624
2017-03-13,3565.5581,3505.0491,3510.7744,3420.0373
2017-03-14,3566.6377,3507.8251,3512.6225,3421.9529
2017-03-15,3568.8047,3510.8690,3514.0934,3423.9973
2017-03-16,3570.9018,3514.5821,3515.8017,3426.1627
2017-03-17,3572.1612,3517.6426,3517.1165,3428.0624
2017-03-20,3571.0357,3520.5269,3518.3761,3429.9352
2017-03-21,3570.1845,3523.0927,3519.3970,3432.0168
2017-03-22,3568.1323,3524.7824,3520.2507,3434.0366
2017-03-23,3567.5463,3526.7295,3521.3586,3436.0922
2017-03-24,3568.3602,3529.6635,3522.8459,3438.2995
2017-03-27,3570.0047,3532.0229,3524.2713,3440.4252
2017-03-28,3570.8832,3534.3287,3525.6515,3441.9769
2017-03-29,3571.2320,3537.0303,3526.7485,3443.5513
2017-03-30,3571.3178,3539.4931,3527.8174,3444.9449
2017-03-31,3572.7747,3542.3074,3528.7575,3446.3233
2017-04-05,3575.7416,3546.1201,3530.3050,3448.0034
2017-04-06,3578.8470,3550.0000,3531.9325,3449.7450
2017-04-07,3582.3990,3553.6814,3533.4451,3451.5717
2017-04-10,3586.4403,3557.3166,3535.0171,3453.8394
2017-04-11,3591.0625,3560.6745,3536.3268,3456.1203
2017-04-12,3593.7158,3563.6794,3537.2800,3458.1516
2017-04-13,3596.7070,3566.7826,3538.1515,3460.3217
2017-04-14,3597.8884,3569.0689,3538.7368,3462.2655
2017-04-17,3597.8072,3570.9703,3539.2573,3464.1636
